Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Canada,Orangeville,,,,,,
France,Orly,,,,,,
France,Osny,,,,,,
Namibia,Otjiwarongo,,,,,,
Chad,Oum Hadjer,,,,,,
Germany,Oyten,,,,,,
Peru,Pacasmayo,,,,,,
India,Pachora,,,,,,
India,Pachperwa,,,,,,
Thailand,Pak Thong Chai,,,,,,
Philippines,Pakil,,,,,,
Greece,Palaion Faliron,,,,,,
Brazil,Palotina,,,,,,
Malaysia,Papar,,,,,,
Malaysia,Parit Buntar,,,,,,
Mexico,Parras,,,,,,
India,Partur,,,,,,
Turkey,Patnos,,,,,,
Portugal,Pedroso,,,,,,
United States of America,Pembroke Pines,,,,,,
Chile,Penaflor,,,,,,
United States of America,Perry,,,,,,
Unknown,Iloilo,,,,,,
Congo,Impfondo,,,,,,
Brazil,Ipu,,,,,,
Brazil,Ipubi,,,,,,
Mexico,Irapuato,,,,,,
Russian Federation,Ishim,,,,,,
Japan,Itoigawa,,,,,,
Japan,Iwata,,,,,,
Mexico,Ixtlan Del Rio,,,,,,
C̫te d'Ivoire,Jacqueville,,,,,,
Brazil,Jaguariaiva,,,,,,
Brazil,Jaguaruna,,,,,,
India,Jahangirabad,,,,,,
India,Jalakandapuram,,,,,,
India,Jalandhar,,,,,,
Pakistan,Jaranwala,,,,,,
Pakistan,Jhudo,,,,,,
China,Jian,,,,,,
China,Jinhua,,,,,,
Pakistan,Jiwani,,,,,,
Brazil,Joaquim Gomes,,,,,,
United States of America,Jonesboro,,,,,,
India,Junagarh,,,,,,
Brazil,Junqueiropolis,,,,,,
China,Juxian,,,,,,
Finland,Jyvaskyla,,,,,,
Japan,Kakogawa,,,,,,
Belgium,Kalmthout,,,,,,
Russian Federation,Kaltan,,,,,,
Japan,Kamakura,,,,,,
Turkey,Kaman,,,,,,
Germany,Kamen,,,,,,
Japan,Kamojima,,,,,,
China,Ranghulu,,,,,,
Germany,Ratekau,,,,,,
United Kingdom of Great Britain and Northern Ireland,Rawtenstall,,,,,,
Philippines,Recodo,,,,,,
United States of America,Redding,,,,,,
Russian Federation,Redkino,,,,,,
Cuba,Remedios,,,,,,
Italy,Rescaldina,,,,,,
India,Revelganj,,,,,,
India,Rewari,,,,,,
Iceland,Reykjavik,,,,,,
France,Reze,,,,,,
Brazil,Ribas Do Rio Pardo,,,,,,
Brazil,Rio Casca,,,,,,
Japan,Ritto,,,,,,
Iran (Islamic Republic of),Robat Karim,,,,,,
Pakistan,Rohri,,,,,,
Thailand,Rong Kwang,,,,,,
New Zealand,Taupo,,,,,,
Gabon,Tchibanga,,,,,,
Indonesia,Tebingtinggi,,,,,,
Brazil,Tefe,,,,,,
Mexico,Teotihuacan,,,,,,
Mexico,Tepotzotlan,,,,,,
United States of America,Texas City,,,,,,
Belgium,Theux,,,,,,
Italy,Thiene,,,,,,
Brazil,Tiangua,,,,,,
Cameroon,Tibati,,,,,,
Israel,Tiberias,,,,,,
Brazil,Tiete,,,,,,
India,Titron,,,,,,
Mexico,Tizimin,,,,,,
Turkey,Tokat,,,,,,
Portugal,Tomar,,,,,,
Mali,Tombouctou,,,,,,
Japan,Tono,,,,,,
Hungary,Torokbalint,,,,,,
Italy,Trofarello,,,,,,
Poland,Trzebnica,,,,,,
Russian Federation,Tsotsin Yurt,,,,,,
Japan,Tsuruga,,,,,,
Russian Federation,Tuchkovo,,,,,,
Poland,Tuchola,,,,,,
India,Tuljapur,,,,,,
Mexico,Tultepec,,,,,,
Italy,Turin,,,,,,
Netherlands,Uden,,,,,,
Nigeria,Ugep,,,,,,
South Africa,Ulundi,,,,,,
United States of America,Union City,,,,,,
Japan,Usuki,,,,,,
Russian Federation,Valday,,,,,,
Romania,Valenii De Munte,,,,,,
Finland,Valkeala,,,,,,
India,Valparai,,,,,,
Republic of North Macedonia,Vasilevo,,,,,,
C̫te d'Ivoire,Vavoua,,,,,,
Germany,Vechta,,,,,,
Denmark,Vejle,,,,,,
Germany,Verden,,,,,,
Russian Federation,Verkhniy Ufaley,,,,,,
Germany,Versmold,,,,,,
India,Vettavalam,,,,,,
India,Vijapur,,,,,,
United States of America,Villa Park,,,,,,
France,Villeneuve Sur Lot,,,,,,
France,Villeparisis,,,,,,
Germany,Vilsbiburg,,,,,,
Lithuania,Visaginas,,,,,,
Italy,Voghera,,,,,,
Russian Federation,Volchansk,,,,,,
Russian Federation,Volokolamsk,,,,,,
Russian Federation,Volsk,,,,,,
Netherlands,Voorst,,,,,,
Belgium,Vosselaar,,,,,,
Netherlands,Vught,,,,,,
United States of America,Wailuku,,,,,,
United Kingdom of Great Britain and Northern Ireland,Wallsend,,,,,,
Australia,Wangaratta,,,,,,
Netherlands,Wassenaar,,,,,,
United States of America,Waverly,,,,,,
Indonesia,Wedi,,,,,,
Germany,Wegberg,,,,,,
Germany,Weiterstadt,,,,,,
India,Kotdwara,,,,,,
India,Kotturu,,,,,,
France,Koungou,,,,,,
Japan,Kozakai,,,,,,
Russian Federation,Krasnooktyabrskiy,,,,,,
Poland,Krasnystaw,,,,,,
Republic of North Macedonia,Kriva Palanka,,,,,,
Czechia,Kromeriz,,,,,,
Russian Federation,Krymsk,,,,,,
Malaysia,Kuala Sungai Baru,,,,,,
India,Kulgam,,,,,,
Russian Federation,Kuragino,,,,,,
Japan,Kure,,,,,,
Japan,Kuwana,,,,,,
Philippines,La Carlota,,,,,,
Colombia,La Dorada,,,,,,
Venezuela (Bolivarian Republic of),La Fria,,,,,,
Honduras,La Lima,,,,,,
Spain,La Linea,,,,,,
Guinea,Labe,,,,,,
Ukraine,Ladyzhyn,,,,,,
Brazil,Lago Da Pedra,,,,,,
Philippines,Laguilayan,,,,,,
United States of America,Laguna Hills,,,,,,
United States of America,Lincoln Park,,,,,,
China,Linxia,,,,,,
China,Lishui,,,,,,
Sweden,Ljungby,,,,,,
Spain,Llodio,,,,,,
India,Loharu,,,,,,
Ecuador,Loja,,,,,,
Italy,Lonigo,,,,,,
Cuba,Los Palacios,,,,,,
Germany,Losheim,,,,,,
Namibia,Luderitz,,,,,,
Romania,Lugoj,,,,,,
China,Luoyang,,,,,,
Finland,Maarianhamina,,,,,,
Belgium,Maaseik,,,,,,
Unknown,Maceio,,,,,,
India,Lakhtar,,,,,,
Germany,Landsberg,,,,,,
United States of America,Larkspur,,,,,,
Myanmar,Lashio,,,,,,
Brazil,Lauro Muller,,,,,,
France,Le Mee Sur Seine,,,,,,
Poland,Leczna,,,,,,
France,Lens,,,,,,
Democratic Republic of the Congo,Libenge,,,,,,
United States of America,Liberal,,,,,,
Mozambique,Macia,,,,,,
United States of America,Magna,,,,,,
Botswana,Mahalapye,,,,,,
Philippines,Mahayag,,,,,,
Indonesia,Majene,,,,,,
Kazakhstan,Makinsk,,,,,,
Angola,Malanje,,,,,,
Philippines,Malilipot,,,,,,
Brazil,Manacapuru,,,,,,
Madagascar,Manakara,,,,,,
United States of America,Manchester,,,,,,
India,Maner,,,,,,
Brazil,Manhuacu,,,,,,
C̫te d'Ivoire,Mankono,,,,,,
Switzerland,Mannedorf,,,,,,
Tunisia,Manzil Bu Zalafah,,,,,,
Unknown,Marathon,,,,,,
Thailand,Khlung,,,,,,
Mali,Kidal,,,,,,
Democratic Republic of the Congo,Kipushi,,,,,,
Russian Federation,Kirishi,,,,,,
Russian Federation,Kirov,,,,,,
Japan,Kitahiroshima,,,,,,
Russian Federation,Kletnya,,,,,,
Russian Federation,Kochubeyevskoye,,,,,,
Norway,Kongsvinger,,,,,,
Turkey,Konya,,,,,,
United States of America,Roosevelt,,,,,,
Germany,Rosdorf,,,,,,
United States of America,Rossmoor,,,,,,
United States of America,Roswell,,,,,,
United States of America,Rowland Heights,,,,,,
United States of America,Rowlett,,,,,,
Ukraine,Rozhyshche,,,,,,
Iran (Islamic Republic of),Rudsar,,,,,,
United Kingdom of Great Britain and Northern Ireland,Ryde,,,,,,
India,Sadat,,,,,,
United States of America,Saint Ann,,,,,,
France,Saint Benoit,,,,,,
France,Saint Germain En Laye,,,,,,
France,Sainte Rose,,,,,,
Argentina,Salta,,,,,,
India,Salumbar,,,,,,
Bulgaria,Samokov,,,,,,
Italy,San Giovanni La Punta,,,,,,
Mexico,San Luis Rio Colorado,,,,,,
Peru,San Pedro De Lloc,,,,,,
Peru,Sana,,,,,,
Afghanistan,Sangin,,,,,,
Mexico,Santa Anita,,,,,,
United States of America,Santa Fe,,,,,,
Brazil,Santana Do Paraiso,,,,,,
Brazil,Sao Goncalo Do Sapucai,,,,,,
Unknown,Sao Lourenco Do Sul,,,,,,
Brazil,Sao Pedro,,,,,,
Brazil,Sao Sebastiao Do Cai,,,,,,
India,Ranaghat,,,,,,
Argentina,Reconquista,,,,,,
Greece,Rethimnon,,,,,,
Netherlands,Rhenen,,,,,,
Brazil,Riachao Do Jacuipe,,,,,,
Brazil,Ribeirao Pires,,,,,,
Netherlands,Ridderkerk,,,,,,
Italy,Rionero In Vulture,,,,,,
Uruguay,Rivera,,,,,,
United States of America,Riverview,,,,,,
Australia,Roebourne,,,,,,
France,Suresnes,,,,,,
United States of America,Surprise,,,,,,
Turkey,Suruc,,,,,,
United States of America,Susanville,,,,,,
Japan,Suzuka,,,,,,
Bulgaria,Svistov,,,,,,
Ireland,Swords,,,,,,
Iran (Islamic Republic of),Taft,,,,,,
Kenya,Takaungu,,,,,,
India,Taleigao,,,,,,
France,Talence,,,,,,
Afghanistan,Taloqan,,,,,,
Malaysia,Tangkak,,,,,,
China,Taoyuan,,,,,,
Germany,Solingen,,,,,,
India,Sonamukhi,,,,,,
Russian Federation,Sorochinsk,,,,,,
Poland,Sosnowiec,,,,,,
United States of America,South Bradenton,,,,,,
United States of America,South Farmingdale,,,,,,
United States of America,South Gate,,,,,,
United States of America,South San Francisco,,,,,,
Germany,Stadtbergen,,,,,,
Poland,Stalowa Wola,,,,,,
Poland,Starogard Gdanski,,,,,,
Russian Federation,Starotitarovskaya,,,,,,
Romania,Strehaia,,,,,,
South Africa,Stutterheim,,,,,,
United States of America,Suffolk,,,,,,
India,Sulya,,,,,,
United States of America,Sun City West,,,,,,
Italy,Vigodarzere,,,,,,
Argentina,Villa Maria,,,,,,
Italy,Villafranca Di Verona,,,,,,
Lithuania,Vilnius,,,,,,
Croatia,Vinkovci,,,,,,
Peru,Viru,,,,,,
Czechia,Vsetin,,,,,,
India,Walajapet,,,,,,
United States of America,Walnut Creek,,,,,,
United Kingdom of Great Britain and Northern Ireland,Waterlooville,,,,,,
United States of America,Waunakee,,,,,,
Brazil,Franca,,,,,,
Italy,Francofonte,,,,,,
United States of America,Fridley,,,,,,
United States of America,Fuquay Varina,,,,,,
United States of America,Gadsden,,,,,,
Belgium,Geel,,,,,,
Germany,Gehrden,,,,,,
Mexico,General Escobedo,,,,,,
Pakistan,Ghauspur,,,,,,
Italy,Ginosa,,,,,,
Japan,Hondo,,,,,,
Switzerland,Horgen,,,,,,
South Africa,Howick,,,,,,
Belarus,Hrodna,,,,,,
Peru,Hualmay,,,,,,
China,Huangcun,,,,,,
Netherlands,Huizen,,,,,,
United States of America,Humble,,,,,,
Czechia,Humpolec,,,,,,
Japan,Ibaraki,,,,,,
India,Ichhawar,,,,,,
Armenia,Ijevan,,,,,,
Nigeria,Ikare,,,,,,
Cambodia,Kampong Cham,,,,,,
Guinea,Kankan,,,,,,
Sweden,Karlstad,,,,,,
Democratic Republic of the Congo,Kasongo,,,,,,
Myanmar,Katha,,,,,,
Australia,Kawana Waters,,,,,,
Kuwait,Kayfan,,,,,,
Japan,Kazo,,,,,,
Indonesia,Kebomas,,,,,,
United States of America,Keokuk,,,,,,
Greece,Keratsinion,,,,,,
Pakistan,Khalabat,,,,,,
India,Khalilabad,,,,,,
India,Khanna,,,,,,
Venezuela (Bolivarian Republic of),Mariara,,,,,,
Italy,Marostica,,,,,,
Germany,Marsberg,,,,,,
Unknown,Martigues,,,,,,
Uganda,Masaka,,,,,,
India,Masuri,,,,,,
India,Mathura,,,,,,
Indonesia,Medan,,,,,,
China,Meinung,,,,,,
United States of America,Canyon Rim,,,,,,
Brazil,Capim Grosso,,,,,,
Romania,Caracal,,,,,,
Italy,Carbonera,,,,,,
Romania,Carei,,,,,,
Unknown,Carrickfergus,,,,,,
Colombia,Cartago,,,,,,
Brazil,Caruaru,,,,,,
United States of America,Casselberry,,,,,,
Italy,Castelvetro Di Modena,,,,,,
Brazil,Cataguases,,,,,,
Brazil,Cerquilho,,,,,,
Thailand,Chai Badan,,,,,,
Thailand,Chaiyaphum,,,,,,
Pakistan,Chak Azam Sahu,,,,,,
India,Chandausi,,,,,,
Brazil,Charqueadas,,,,,,
France,Chatou,,,,,,
India,Chatra,,,,,,
Ukraine,Chernihiv,,,,,,
United States of America,Chester,,,,,,
Mexico,Chiautla,,,,,,
United States of America,Chickasha,,,,,,
Spain,Chipiona,,,,,,
United Kingdom of Great Britain and Northern Ireland,Chipping Sodbury,,,,,,
Pakistan,Choa Saidan Shah,,,,,,
Poland,Chorzow,,,,,,
Japan,Choshi,,,,,,
United States of America,Chula Vista,,,,,,
Peru,Chulucanas,,,,,,
India,Churu,,,,,,
Brazil,Cianorte,,,,,,
Turkey,Cizre,,,,,,
United States of America,Clearlake,,,,,,
Guatemala,Coban,,,,,,
Canada,Cochrane,,,,,,
United States of America,Colchester,,,,,,
Republic of Moldova,Comrat,,,,,,
Brazil,Congonhas,,,,,,
Algeria,Constantine,,,,,,
Colombia,Copacabana,,,,,,
United States of America,Coral Terrace,,,,,,
Chile,Coronel,,,,,,
France,Coudekerque Branche,,,,,,
France,Coulommiers,,,,,,
United States of America,Country Club,,,,,,
Netherlands,Culemborg,,,,,,
Guinea,Dabola,,,,,,
Iran (Islamic Republic of),Bahar,,,,,,
India,Baleshwar,,,,,,
France,Balma,,,,,,
Afghanistan,Baraki Barak,,,,,,
India,Barpeta,,,,,,
Israel,Bat Yam,,,,,,
Germany,Baunatal,,,,,,
Ghana,Bechem,,,,,,
United States of America,Beckley,,,,,,
Indonesia,Belawan,,,,,,
United States of America,Bella Vista,,,,,,
Canada,Belleville,,,,,,
Russian Federation,Belomorsk,,,,,,
Russian Federation,Beloyarsk,,,,,,
Cameroon,Bertoua,,,,,,
Namibia,Bethanien,,,,,,
Nepal,Bharatpur,,,,,,
India,Bhatapara,,,,,,
Nigeria,Bida,,,,,,
India,Bikaner,,,,,,
United Kingdom of Great Britain and Northern Ireland,Billericay,,,,,,
France,Bischheim,,,,,,
Belgium,Boechout,,,,,,
Brazil,Bom Jardim,,,,,,
United States of America,Bonham,,,,,,
Germany,Borken,,,,,,
Burkina Faso,Boromo,,,,,,
Iran (Islamic Republic of),Borujerd,,,,,,
France,Boulogne Sur Mer,,,,,,
Uzbekistan,Boysun,,,,,,
Australia,Brisbane,,,,,,
Russian Federation,Bronnitsy,,,,,,
Germany,Brunsbuttel,,,,,,
Romania,Bucharest,,,,,,
Australia,Buderim,,,,,,
Malaysia,Bukit Rambai,,,,,,
United States of America,Burien,,,,,,
Philippines,Cabagan,,,,,,
Philippines,Cabinuangan,,,,,,
Guatemala,Cabrican,,,,,,
France,Cachan,,,,,,
Italy,Cagliari,,,,,,
France,Cagnes Sur Mer,,,,,,
Philippines,Cagsiay,,,,,,
Venezuela (Bolivarian Republic of),Cagua,,,,,,
Philippines,Cainta,,,,,,
Brazil,Caldas Novas,,,,,,
Brazil,Camamu,,,,,,
Portugal,Camarate,,,,,,
Unknown,Campbellton,,,,,,
Mexico,Campeche,,,,,,
Mexico,Campo Gobierno,,,,,,
Nigeria,Birnin Kebbi,,,,,,
United States of America,Blackfoot,,,,,,
United States of America,Bloomington,,,,,,
Brazil,Bocaiuva,,,,,,
India,Bodri,,,,,,
Russian Federation,Bogorodsk,,,,,,
India,Boisar,,,,,,
Spain,Bolanos De Calatrava,,,,,,
United States of America,Bonney Lake,,,,,,
Germany,Boppard,,,,,,
Sweden,Boras,,,,,,
Italy,Borgomanero,,,,,,
United States of America,Bothell,,,,,,
C̫te d'Ivoire,Bouna,,,,,,
India,Brajrajnagar,,,,,,
France,Bras Panon,,,,,,
Brazil,Brasilia De Minas,,,,,,
Germany,Bremervorde,,,,,,
Uganda,Bugembe,,,,,,
Brazil,Buique,,,,,,
United States of America,Bullhead City,,,,,,
United Republic of Tanzania,Bunda,,,,,,
India,Bundi,,,,,,
Romania,Calarasi,,,,,,
Germany,Calw,,,,,,
Brazil,Caninde De Sao Francisco,,,,,,
United Kingdom of Great Britain and Northern Ireland,Canterbury,,,,,,
Brazil,Carmo Do Rio Claro,,,,,,
Brazil,Carmo,,,,,,
Spain,Cartagena,,,,,,
Brazil,Castilho,,,,,,
Netherlands,Castricum,,,,,,
France,Cavaillon,,,,,,
Brazil,Caxambu,,,,,,
Brazil,Caxias Do Sul,,,,,,
Czechia,Celakovice,,,,,,
Mexico,Cerritos,,,,,,
India,Challakere,,,,,,
Peru,Chancay,,,,,,
United States of America,Chandler,,,,,,
Nigeria,Aba,,,,,,
Bangladesh,Abhaynagar,,,,,,
Hungary,Abony,,,,,,
Mexico,Acambaro,,,,,,
Ghana,Accra,,,,,,
C̫te d'Ivoire,Agboville,,,,,,
Panama,Aguadulce,,,,,,
Spain,Aguilar De La Frontera,,,,,,
Germany,Aldenhoven,,,,,,
Spain,Alhaurin De La Torre,,,,,,
United States of America,Allentown,,,,,,
United States of America,Alliance,,,,,,
Unknown,Almada,,,,,,
Russian Federation,Almetyevsk,,,,,,
United States of America,Alsip,,,,,,
Madagascar,Ambanja,,,,,,
United States of America,Ankeny,,,,,,
Unknown,Antibes,,,,,,
Unknown,Antonina,,,,,,
India,Aonla,,,,,,
India,Ara,,,,,,
Brazil,Arcoverde,,,,,,
Italy,Ardea,,,,,,
United States of America,Arkansas City,,,,,,
Trinidad and Tobago,Arouca,,,,,,
Ukraine,Artsyz,,,,,,
India,Ashta,,,,,,
United States of America,Aspen Hill,,,,,,
Greece,Aspropirgos,,,,,,
Netherlands,Assen,,,,,,
Guatemala,Asuncion Mita,,,,,,
Ireland,Athlone,,,,,,
United States of America,Atwater,,,,,,
Poland,Augustow,,,,,,
India,Auraiya,,,,,,
United States of America,Aventura,,,,,,
Afghanistan,Aybak,,,,,,
India,Ayyampettai,,,,,,
United States of America,Azle,,,,,,
Germany,Bad Zwischenahn,,,,,,
Azerbaijan,Badamdar,,,,,,
Austria,Baden,,,,,,
Italy,Bagnolo Mella,,,,,,
Russian Federation,Bakal,,,,,,
Russian Federation,Balabanovo,,,,,,
Thailand,Ban Mo,,,,,,
Libya,Bani Walid,,,,,,
Philippines,Bani,,,,,,
Bangladesh,Baniachang,,,,,,
China,Baoning,,,,,,
India,Bari,,,,,,
India,Basudebpur,,,,,,
Canada,Bay Roberts,,,,,,
Switzerland,Aarau,,,,,,
C̫te d'Ivoire,Abengourou,,,,,,
China,Acheng,,,,,,
C̫te d'Ivoire,Adzope,,,,,,
Niger,Aguie,,,,,,
Mexico,Ajijic,,,,,,
India,Akbarpur,,,,,,
Russian Federation,Aksay,,,,,,
India,Alapur,,,,,,
Spain,Alboraya,,,,,,
China,Alihe,,,,,,
Spain,Almunecar,,,,,,
Germany,Altenstadt,,,,,,
India,Amalapuram,,,,,,
India,Amanganj,,,,,,
India,Ambur,,,,,,
United States of America,Amesbury,,,,,,
India,Anantnag,,,,,,
Uzbekistan,Andijon,,,,,,
Andorra,Andorra La Vella,,,,,,
Italy,Andria,,,,,,
China,Angangxi,,,,,,
Germany,Anrochte,,,,,,
Madagascar,Antananarivo,,,,,,
El Salvador,Antiguo Cuscatlan,,,,,,
Philippines,Anuling,,,,,,
Serbia,Apatin,,,,,,
El Salvador,Apopa,,,,,,
Brazil,Aquidauana,,,,,,
France,Arles,,,,,,
India,Atmakur,,,,,,
Italy,Atripalda,,,,,,
United States of America,Auburn,,,,,,
France,Avignon,,,,,,
United States of America,Avocado Heights,,,,,,
Italy,Avola,,,,,,
Peru,Ayaviri,,,,,,
Malaysia,Ayer Tawar,,,,,,
Germany,Bad Rappenau,,,,,,
India,Bagula,,,,,,
United Kingdom of Great Britain and Northern Ireland,Sheffield,,,,,,
Japan,Shobara,,,,,,
Unknown,Si Racha,,,,,,
Philippines,Sibulan,,,,,,
Switzerland,Sierre,,,,,,
India,Sihor,,,,,,
India,Sikandra,,,,,,
Indonesia,Singojuruh,,,,,,
United States of America,Sioux City,,,,,,
India,Sivakasi,,,,,,
Russian Federation,Skalistyy,,,,,,
Poland,Slupca,,,,,,
Slovakia,Snina,,,,,,
Italy,Solaro,,,,,,
Russian Federation,Bryukhovetskaya,,,,,,
Brazil,Buerarema,,,,,,
Brazil,Cacequi,,,,,,
France,Calais,,,,,,
Italy,Campodarsego,,,,,,
India,Behat,,,,,,
India,Bela,,,,,,
Russian Federation,Belaya Glina,,,,,,
Russian Federation,Belebey,,,,,,
Serbia,Belgrade,,,,,,
United States of America,Beltsville,,,,,,
United States of America,Benbrook,,,,,,
Czechia,Benesov,,,,,,
Mexico,Benito Juarez,,,,,,
Bulgaria,Berkovica,,,,,,
El Salvador,Berlin,,,,,,
Germany,Bielefeld,,,,,,
India,Bilaua,,,,,,
Philippines,Binangonan,,,,,,
Unknown,Preveza,,,,,,
Czechia,Pribram,,,,,,
Lithuania,Prienai,,,,,,
Tajikistan,Proletarsk,,,,,,
Brazil,Propria,,,,,,
United States of America,Providence,,,,,,
Spain,Puerto De La Cruz,,,,,,
Peru,Querecotillo,,,,,,
China,Qufu,,,,,,
Italy,Racalmuto,,,,,,
Viet Nam,Rach Gia,,,,,,
Tunisia,Radis,,,,,,
Czechia,Rakovnik,,,,,,
India,Ramachandrapuram,,,,,,
Philippines,Ramos,,,,,,
United States of America,Rancho Mirage,,,,,,
India,Ratanpur,,,,,,
Brazil,Registro,,,,,,
United States of America,Rialto,,,,,,
United States of America,Ridgefield Park,,,,,,
Netherlands,Rijswijk,,,,,,
Brazil,Rio Grande Da Serra,,,,,,
United States of America,Rohnert Park,,,,,,
Italy,Rosignano Marittimo,,,,,,
France,Rueil Malmaison,,,,,,
Russian Federation,Ruza,,,,,,
Georgia,Sagarejo,,,,,,
Unknown,Saint Simons,,,,,,
France,Saint Pol Sur Mer,,,,,,
Thailand,Sakhon Nakhon,,,,,,
Jordan,Sakib,,,,,,
Japan,Saku,,,,,,
United States of America,Salem,,,,,,
Brazil,Salto De Pirapora,,,,,,
Zambia,Samfya,,,,,,
India,Samrala,,,,,,
Mexico,San Antonio La Isla,,,,,,
United States of America,San Carlos,,,,,,
Italy,San Ferdinando Di Puglia,,,,,,
Colombia,San Juan Del Cesar,,,,,,
India,Sangareddi,,,,,,
Brazil,Santa Cruz Das Palmeiras,,,,,,
Colombia,Santa Rosa De Cabal,,,,,,
Brazil,Sao Bento Do Sul,,,,,,
Brazil,Sao Caitano,,,,,,
Brazil,Sao Luis Do Quitunde,,,,,,
Brazil,Sao Mateus,,,,,,
Russian Federation,Sarapul,,,,,,
Ukraine,Sarny,,,,,,
Romania,Sascut,,,,,,
Japan,Sasebo,,,,,,
Italy,Sava,,,,,,
Netherlands,Schinnen,,,,,,
Germany,Schortens,,,,,,
Italy,Scicli,,,,,,
Belgium,Seneffe,,,,,,
Unknown,Sestri Levante,,,,,,
Pakistan,Shabqadar,,,,,,
China,Shahe,,,,,,
India,Shahgarh,,,,,,
India,Shahkot,,,,,,
Iran (Islamic Republic of),Shahreza,,,,,,
China,Shangzhi,,,,,,
United Kingdom of Great Britain and Northern Ireland,Morley,,,,,,
Russian Federation,Mostovskoy,,,,,,
United States of America,Mount Holly,,,,,,
United States of America,Mountain View,,,,,,
Zambia,Mpika,,,,,,
United Republic of Tanzania,Mto Wa Mbu,,,,,,
Turkey,Mugla,,,,,,
Kenya,Muhoroni,,,,,,
Germany,Munich,,,,,,
Russian Federation,Muravlenko,,,,,,
United Republic of Tanzania,Mwanza,,,,,,
Thailand,Nakhon Thai,,,,,,
Poland,Namyslow,,,,,,
China,Nanzhang,,,,,,
India,Naraini,,,,,,
Japan,Narashino,,,,,,
Kenya,Narok,,,,,,
India,Nasrullaganj,,,,,,
Philippines,Naval,,,,,,
India,Nawalgarh,,,,,,
Ethiopia,Nedjo,,,,,,
India,Nedumangad,,,,,,
Russian Federation,Neftekumsk,,,,,,
France,Nemours,,,,,,
Spain,Nerja,,,,,,
Ukraine,Netishyn,,,,,,
Philippines,New Corella,,,,,,
United States of America,New Rochelle,,,,,,
Malaysia,Nilai,,,,,,
Unknown,North Myrtle Beach,,,,,,
Brazil,Nossa Senhora Do Socorro,,,,,,
Brazil,Nova Londrina,,,,,,
Russian Federation,Novoorsk,,,,,,
Russian Federation,Novopokrovskaya,,,,,,
India,Nuh,,,,,,
Turkey,Nusaybin,,,,,,
United Republic of Tanzania,Nyakabindi,,,,,,
Sweden,Nykoping,,,,,,
United States of America,Oakland Park,,,,,,
Germany,Obertshausen,,,,,,
Republic of Moldova,Ocnita,,,,,,
United States of America,Old Bridge,,,,,,
India,Mariani,,,,,,
Italy,Marino,,,,,,
France,Marmande,,,,,,
Madagascar,Marolambo,,,,,,
Germany,Marpingen,,,,,,
Spain,Martorell,,,,,,
Japan,Matsubara,,,,,,
United States of America,Mays Chapel,,,,,,
Democratic Republic of the Congo,Mbandaka,,,,,,
Germany,Melle,,,,,,
Unknown,Meulaboh,,,,,,
United States of America,Miami,,,,,,
Philippines,Minglanilla,,,,,,
Hungary,Miskolc,,,,,,
Japan,Mitaka,,,,,,
Romania,Mizil,,,,,,
Serbia,Mladenovac,,,,,,
Peru,Mollendo,,,,,,
Spain,Mollet Del Valles,,,,,,
France,Mondeville,,,,,,
Brazil,Monte Alegre De Minas,,,,,,
Brazil,Monte Mor,,,,,,
United States of America,Monterey Park,,,,,,
China,Laiwu,,,,,,
United States of America,Lake Elsinore,,,,,,
Germany,Lappersdorf,,,,,,
France,Le Robert,,,,,,
Italy,Lecce,,,,,,
Germany,Leinefelde,,,,,,
Haiti,Leogane,,,,,,
Brazil,Leopoldina,,,,,,
China,Liaocheng,,,,,,
Gabon,Libreville,,,,,,
Ireland,Limerick,,,,,,
Austria,Linz,,,,,,
China,Longfeng,,,,,,
United States of America,Longmeadow,,,,,,
Brazil,Lorena,,,,,,
Germany,Lorsch,,,,,,
Poland,Luban,,,,,,
India,Madhubani,,,,,,
Nigeria,Maiduguri,,,,,,
Spain,Majadahonda,,,,,,
