Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
United States of America,Holtsville,,,,,,
United Republic of Tanzania,Ilula,,,,,,
India,Indri,,,,,,
Australia,Innisfail,,,,,,
Central African Republic,Ippy,,,,,,
United States of America,Irmo,,,,,,
Spain,Irun,,,,,,
Mexico,Jaral Del Progreso,,,,,,
Belgium,Grobbendonk,,,,,,
Unknown,Grover Beach,,,,,,
Russian Federation,Gryazovets,,,,,,
France,Guebwiller,,,,,,
Germany,Haigerloch,,,,,,
Hungary,Hajduboszormeny,,,,,,
United Kingdom of Great Britain and Northern Ireland,Havant,,,,,,
United States of America,Haverhill,,,,,,
United States of America,Herndon,,,,,,
United States of America,Hickory,,,,,,
Ukraine,Ordzhonikidze,,,,,,
India,Palghar,,,,,,
Uruguay,Pando,,,,,,
Mexico,Paraiso,,,,,,
Mexico,Periban,,,,,,
Sudan,Sawakin,,,,,,
Russian Federation,Severskaya,,,,,,
India,Chirawa,,,,,,
India,Churachandpur,,,,,,
Russian Federation,Chusovoy,,,,,,
Bolivia (Plurinational State of),Cochabamba,,,,,,
Romania,Comarnic,,,,,,
Italy,Corciano,,,,,,
Mexico,Culiacan,,,,,,
Hungary,Dabas,,,,,,
United States of America,Bedford Heights,,,,,,
United States of America,Bemidji,,,,,,
Ukraine,Beryslav,,,,,,
India,Betul,,,,,,
Pakistan,Bhopalwala,,,,,,
India,Bhuj,,,,,,
Democratic Republic of the Congo,Boende,,,,,,
Poland,Boguszow Gorce,,,,,,
Germany,Braunau,,,,,,
Brazil,Campos Sales,,,,,,
Spain,Cangas,,,,,,
France,Castelnaudary,,,,,,
Australia,Bairnsdale,,,,,,
Indonesia,Baki,,,,,,
Germany,Bamberg,,,,,,
India,Banswara,,,,,,
United Kingdom of Great Britain and Northern Ireland,Broxburn,,,,,,
Italy,Brusciano,,,,,,
Angola,Caala,,,,,,
Venezuela (Bolivarian Republic of),Cabimas,,,,,,
United States of America,Calexico,,,,,,
Sweden,Ostersund,,,,,,
India,Pahasu,,,,,,
India,Panaji,,,,,,
Malaysia,Pantai Remis,,,,,,
India,Pathalgaon,,,,,,
Poland,Pleszew,,,,,,
United Kingdom of Great Britain and Northern Ireland,Pontefract,,,,,,
Senegal,Pout,,,,,,
Romania,Pucioasa,,,,,,
India,Punahana,,,,,,
Israel,Qiryat Shemona,,,,,,
United States of America,Saint Peter,,,,,,
France,Saint Jean De La Ruelle,,,,,,
Thailand,Rayong,,,,,,
United States of America,Reedley,,,,,,
Brazil,Riacho De Santana,,,,,,
India,Rishikesh,,,,,,
Uzbekistan,Romitan,,,,,,
Germany,Siegburg,,,,,,
Sudan,Sinnar,,,,,,
Serbia,Smederevo,,,,,,
Lithuania,Plunge,,,,,,
Portugal,Pontinha,,,,,,
United Kingdom of Great Britain and Northern Ireland,Prestwich,,,,,,
Brazil,Prudentopolis,,,,,,
Turkey,Bahce,,,,,,
Thailand,Bang Saphan,,,,,,
India,Baramula,,,,,,
Unknown,Barawe,,,,,,
Poland,Bartoszyce,,,,,,
France,Begles,,,,,,
United States of America,Bethpage,,,,,,
India,Bijni,,,,,,
Russian Federation,Borodino,,,,,,
United States of America,Bridgeport,,,,,,
Australia,Caboolture,,,,,,
Colombia,Cali,,,,,,
United States of America,Campbellsville,,,,,,
France,Carcassonne,,,,,,
United Kingdom of Great Britain and Northern Ireland,Chapeltown,,,,,,
United Republic of Tanzania,Chato,,,,,,
Guatemala,Chisec,,,,,,
Cuba,Cienfuegos,,,,,,
New Zealand,Gisborne,,,,,,
Russian Federation,Gorodovikovsk,,,,,,
Russian Federation,Gramoteino,,,,,,
Canada,Grand Centre,,,,,,
Brazil,Guararapes,,,,,,
Russian Federation,Gudermes,,,,,,
China,Hanting,,,,,,
India,Haridwar,,,,,,
China,Hengshan,,,,,,
United States of America,Hybla Valley,,,,,,
Nigeria,Ife,,,,,,
Nigeria,Ifo,,,,,,
Pakistan,Isa Khel,,,,,,
Turkey,Islahiye,,,,,,
India,Jhabua,,,,,,
India,Jugsalai,,,,,,
Turkmenistan,Kaka,,,,,,
India,Kavali,,,,,,
United States of America,Keizer,,,,,,
United States of America,Stuart,,,,,,
Venezuela (Bolivarian Republic of),San Joaquin,,,,,,
Italy,Santa Maria Capua Vetere,,,,,,
Brazil,Santa Vitoria Do Palmar,,,,,,
Brazil,Sao Raimundo Nonato,,,,,,
Germany,Selb,,,,,,
France,Vieux Conde,,,,,,
Portugal,Vila Franca De Xira,,,,,,
Brazil,Vilhena,,,,,,
Germany,Waltershausen,,,,,,
United States of America,Washington,,,,,,
India,Khuldabad,,,,,,
Russian Federation,Kraskovo,,,,,,
Ukraine,Kremenchuk,,,,,,
India,Krishnagiri,,,,,,
Germany,Kurten,,,,,,
Kazakhstan,Kuryk,,,,,,
Guatemala,La Gomera,,,,,,
Honduras,La Paz,,,,,,
Brazil,Lages,,,,,,
Germany,Langerwehe,,,,,,
India,Lathi,,,,,,
United States of America,Lemont,,,,,,
Burkina Faso,Leo,,,,,,
China,Linping,,,,,,
Poland,Lipno,,,,,,
France,Lourdes,,,,,,
Turkey,Luleburgaz,,,,,,
United States of America,Lynden,,,,,,
United Kingdom of Great Britain and Northern Ireland,Maesteg,,,,,,
Canada,Magog,,,,,,
Brazil,Manaus,,,,,,
India,Manvi,,,,,,
United States of America,Gloversville,,,,,,
Hungary,God,,,,,,
United States of America,Goleta,,,,,,
United States of America,Fredericksburg,,,,,,
Germany,Friedrichsdorf,,,,,,
Germany,Dormagen,,,,,,
United States of America,Dover,,,,,,
United States of America,East Patchogue,,,,,,
United States of America,Eastpointe,,,,,,
Equatorial Guinea,Ebebiyin,,,,,,
Spain,El Astillero,,,,,,
Mexico,El Quince,,,,,,
United Kingdom of Great Britain and Northern Ireland,Chelmsford,,,,,,
Russian Federation,Chernenko,,,,,,
Ukraine,Chernivtsi,,,,,,
France,Cognac,,,,,,
India,Contai,,,,,,
Dominican Republic,Cotui,,,,,,
Mexico,Coyotepec,,,,,,
Ecuador,Cuenca,,,,,,
Netherlands,Dalfsen,,,,,,
India,Dibrugarh,,,,,,
United States of America,Dodge City,,,,,,
Slovenia,Domzale,,,,,,
Sri Lanka,Dambulla,,,,,,
Australia,Deception Bay,,,,,,
India,Dhar,,,,,,
India,Dinanagar,,,,,,
Japan,Ise,,,,,,
Brazil,Itabira,,,,,,
United States of America,Hillsboro,,,,,,
Iraq,Hit,,,,,,
Colombia,Ibague,,,,,,
Russian Federation,Orlovskiy,,,,,,
India,Panapakkam,,,,,,
France,Rosny Sous Bois,,,,,,
France,Saint Gaudens,,,,,,
Paraguay,San Juan Bautista,,,,,,
Romania,Santana,,,,,,
Brazil,Sao Raimundo Das Mangabeiras,,,,,,
Brazil,Sao Vicente,,,,,,
Brazil,Parelhas,,,,,,
United States of America,Parma Heights,,,,,,
Indonesia,Pasuruan,,,,,,
Italy,Paterno,,,,,,
India,Pauri,,,,,,
Brazil,Pedreiras,,,,,,
United States of America,Pierre,,,,,,
United States of America,Plano,,,,,,
Indonesia,Plered,,,,,,
Albania,Polican,,,,,,
Italy,Pompei,,,,,,
India,Sasni,,,,,,
Ghana,Sekondi,,,,,,
India,Shaikhpura,,,,,,
India,Shamli,,,,,,
Sweden,Skara,,,,,,
Russian Federation,Slyudyanka,,,,,,
United States of America,Soddy Daisy,,,,,,
Russian Federation,Staryy Oskol,,,,,,
Unknown,Copenhagen,,,,,,
Italy,Corleone,,,,,,
Paraguay,Coronel Oviedo,,,,,,
United States of America,Coshocton,,,,,,
United States of America,Cranford,,,,,,
Romania,Curtea De Arges,,,,,,
India,Daboh,,,,,,
Pakistan,Pindi Gheb,,,,,,
Peru,Piura,,,,,,
Colombia,Pivijay,,,,,,
India,Pokaran,,,,,,
Canada,Port Huron,,,,,,
Italy,Riposto,,,,,,
United States of America,Rochester,,,,,,
Thailand,Trang,,,,,,
Germany,Traunstein,,,,,,
United States of America,Traverse City,,,,,,
Sri Lanka,Trincomalee,,,,,,
Norway,Tromso,,,,,,
United Kingdom of Great Britain and Northern Ireland,Trowbridge,,,,,,
United Republic of Tanzania,Tukuyu,,,,,,
Sweden,Tumba,,,,,,
Brazil,Tupaciguara,,,,,,
Myanmar,Twante,,,,,,
India,Udpura,,,,,,
Hungary,Ullo,,,,,,
Malaysia,Ulu Tiram,,,,,,
Thailand,Uthai Thani,,,,,,
United States of America,Vernon,,,,,,
Spain,Vicar,,,,,,
Russian Federation,Vidnoye,,,,,,
Ecuador,Tena,,,,,,
Republic of North Macedonia,Tetovo,,,,,,
Brazil,Tibagi,,,,,,
France,Vierzon,,,,,,
Italy,Vimercate,,,,,,
New Zealand,Wanganui,,,,,,
Belgium,Waregem,,,,,,
United States of America,Waupun,,,,,,
India,Deori,,,,,,
India,Dindori,,,,,,
United States of America,Knoxville,,,,,,
Belgium,Kortrijk,,,,,,
France,Lamballe,,,,,,
Uruguay,Las Piedras,,,,,,
Italy,Latina,,,,,,
Italy,Lerici,,,,,,
Italy,Lurate Caccivio,,,,,,
Russian Federation,Lyangasovo,,,,,,
Philippines,Mabalacat,,,,,,
Turkey,Ergani,,,,,,
Ecuador,Esmeraldas,,,,,,
Germany,Essenbach,,,,,,
Afghanistan,Farah,,,,,,
Romania,Filipestii De Padure,,,,,,
China,Dongdu,,,,,,
France,Ecully,,,,,,
Kenya,Embu,,,,,,
Philippines,Goa,,,,,,
India,Golaghat,,,,,,
Germany,Gottingen,,,,,,
Brazil,Guara,,,,,,
India,Gumia,,,,,,
India,Gummidipundi,,,,,,
United Kingdom of Great Britain and Northern Ireland,Hawick,,,,,,
Germany,Hofheim,,,,,,
China,Huangzhou,,,,,,
United States of America,Fishers,,,,,,
Colombia,Florencia,,,,,,
United States of America,Fort Pierce,,,,,,
China,Foshan,,,,,,
Japan,Fujisawa,,,,,,
France,Gaillard,,,,,,
Russian Federation,Galich,,,,,,
Nepal,Gaur,,,,,,
Nigeria,Gboko,,,,,,
Belgium,Ath,,,,,,
India,Attingal,,,,,,
Morocco,Azimur,,,,,,
Philippines,Baao,,,,,,
Sudan,Babanusah,,,,,,
Unknown,Bacoli,,,,,,
Philippines,Bacoor,,,,,,
Brazil,Anapolis,,,,,,
Italy,Arcore,,,,,,
Brazil,Acajutiba,,,,,,
Italy,Adelfia,,,,,,
Azerbaijan,Agdas,,,,,,
Portugal,Aguas Santas,,,,,,
Pakistan,Sillanwali,,,,,,
Armenia,Sisian,,,,,,
India,Siyana,,,,,,
Russian Federation,Satka,,,,,,
India,Satrikh,,,,,,
Italy,Savigliano,,,,,,
Portugal,Setubal,,,,,,
Russian Federation,Sharya,,,,,,
India,Shahpur,,,,,,
Germany,Karlsfeld,,,,,,
Japan,Kawagoe,,,,,,
India,Kemri,,,,,,
India,Khurda,,,,,,
India,Kichha,,,,,,
Nigeria,Kishi,,,,,,
China,Kuche,,,,,,
Turkey,Kutahya,,,,,,
Unknown,La Rochelle,,,,,,
Spain,Laguna De Duero,,,,,,
Germany,Dossenheim,,,,,,
South Africa,Deneysville,,,,,,
India,Dharur,,,,,,
India,Dindigul,,,,,,
China,Dingtao,,,,,,
Russian Federation,Nevelsk,,,,,,
United States of America,New Hope,,,,,,
Indonesia,Ngawen,,,,,,
India,Nichlaul,,,,,,
India,Nirmal,,,,,,
Congo,Nkayi,,,,,,
United States of America,Middle River,,,,,,
Poland,Miedzychod,,,,,,
Philippines,Minalin,,,,,,
Botswana,Moshupa,,,,,,
Romania,Motru,,,,,,
Hungary,Nagykata,,,,,,
Brazil,Nova Lima,,,,,,
Nigeria,Ogbomosho,,,,,,
Italy,Nicosia,,,,,,
Cameroon,Nkongsamba,,,,,,
France,Nogent Sur Marne,,,,,,
Czechia,Nymburk,,,,,,
Russian Federation,Oboyan,,,,,,
United States of America,Fenton,,,,,,
United States of America,Ferguson,,,,,,
Romania,Filiasi,,,,,,
Russian Federation,Gatchina,,,,,,
Germany,Geseke,,,,,,
Benin,Tchaourou,,,,,,
India,Thrissur,,,,,,
India,Tindwari,,,,,,
Poland,Torun,,,,,,
France,Tournon Sur Rhone,,,,,,
Japan,Toyo,,,,,,
Brazil,Unai,,,,,,
South Africa,Upington,,,,,,
Czechia,Veseli Nad Moravou,,,,,,
Cuba,Pinar Del Rio,,,,,,
Unknown,Port Lincoln,,,,,,
Unknown,Premia De Mar,,,,,,
Poland,Pszow,,,,,,
Mexico,Puebla,,,,,,
Indonesia,Pundong,,,,,,
Ukraine,Malyn,,,,,,
Italy,Mantova,,,,,,
United States of America,Maple Heights,,,,,,
Italy,Susegana,,,,,,
Brazil,Tabira,,,,,,
Philippines,Taloc,,,,,,
Brazil,Sorocaba,,,,,,
United States of America,Southlake,,,,,,
Switzerland,Stafa,,,,,,
Guatemala,Suchiate,,,,,,
China,Zhifang,,,,,,
Poland,Zory,,,,,,
Germany,Zweibrucken,,,,,,
China,Mudu,,,,,,
Unknown,Nauplion,,,,,,
Greece,Nea Ionia,,,,,,
Mexico,Nextlalpan,,,,,,
Suriname,Nieuw Nickerie,,,,,,
Iran (Islamic Republic of),Lahijan,,,,,,
France,Lanester,,,,,,
United States of America,Mill Valley,,,,,,
Iran (Islamic Republic of),Minudasht,,,,,,
Zambia,Mkushi,,,,,,
Bulgaria,Montana,,,,,,
China,Lishu,,,,,,
United States of America,Logansport,,,,,,
Azerbaijan,Lokbatan,,,,,,
Colombia,Los Palmitos,,,,,,
Venezuela (Bolivarian Republic of),Los Rastrojos,,,,,,
Japan,Machida,,,,,,
Philippines,Majayjay,,,,,,
Brazil,Mascote,,,,,,
Brazil,Massape,,,,,,
United Kingdom of Great Britain and Northern Ireland,Matlock,,,,,,
Myanmar,Maubin,,,,,,
Russian Federation,Mendeleyevsk,,,,,,
Brazil,Novo Horizonte,,,,,,
Italy,Nuoro,,,,,,
Nigeria,Ogaminana,,,,,,
Brazil,Conceicao Da Barra,,,,,,
Hungary,Csongrad,,,,,,
Mexico,Cuitlahuac,,,,,,
India,Ganjam,,,,,,
Mexico,Garcia,,,,,,
Belgium,Genk,,,,,,
Afghanistan,Geresk,,,,,,
Japan,Iwakuni,,,,,,
Japan,Godo,,,,,,
Brazil,Goianesia,,,,,,
Switzerland,Gossau,,,,,,
Central African Republic,Grimari,,,,,,
Italy,Gualdo Tadino,,,,,,
India,Haldia,,,,,,
Germany,Heidenau,,,,,,
Kenya,Kakamega,,,,,,
China,Huangpi,,,,,,
China,Hushitai,,,,,,
Poland,Jaslo,,,,,,
Poland,Deblin,,,,,,
Ukraine,Derazhnya,,,,,,
Pakistan,Dipalpur,,,,,,
Uruguay,Durazno,,,,,,
United States of America,East Grand Rapids,,,,,,
United Kingdom of Great Britain and Northern Ireland,Edinburgh,,,,,,
India,Ellenabad,,,,,,
United States of America,Wilmington,,,,,,
United States of America,Wilton Manors,,,,,,
Indonesia,Wonopringgo,,,,,,
China,Xuanwu,,,,,,
Italy,Vignola,,,,,,
South Africa,Viljoenskroon,,,,,,
Italy,Villaricca,,,,,,
Germany,Vreden,,,,,,
Switzerland,Wallisellen,,,,,,
India,Wani,,,,,,
Pakistan,Wazirabad,,,,,,
Russian Federation,Kirovo Chepetsk,,,,,,
Germany,Konigs Wusterhausen,,,,,,
Japan,Koshigaya,,,,,,
Sri Lanka,Kotikawatta,,,,,,
Belgium,La Louviere,,,,,,
Mexico,La Poza,,,,,,
Albania,Lac,,,,,,
United States of America,Lynnwood,,,,,,
Unknown,Madre De Deus,,,,,,
Hungary,Maglod,,,,,,
Indonesia,Majenang,,,,,,
Romania,Maneciu,,,,,,
Chad,Mao,,,,,,
Romania,Marasesti,,,,,,
Italy,Mascalucia,,,,,,
China,Mata,,,,,,
Mexico,Matamoros,,,,,,
Nicaragua,Mateare,,,,,,
Philippines,Mati,,,,,,
Japan,Matsudo,,,,,,
United States of America,Mayaguez,,,,,,
United States of America,Menomonie,,,,,,
Peru,Soritor,,,,,,
Venezuela (Bolivarian Republic of),Acarigua,,,,,,
El Salvador,Ahuachapan,,,,,,
India,Aligarh,,,,,,
India,Amanpur,,,,,,
Unknown,Apia,,,,,,
Brazil,Aracoiaba Da Serra,,,,,,
Brazil,Araripina,,,,,,
Canada,Baie Comeau,,,,,,
United Kingdom of Great Britain and Northern Ireland,Basingstoke,,,,,,
Netherlands,Bemmel,,,,,,
France,Bollene,,,,,,
Netherlands,Borsele,,,,,,
India,Chhapar,,,,,,
India,Chikodi,,,,,,
Peru,Chongoyape,,,,,,
Spain,Ciempozuelos,,,,,,
Indonesia,Cikampek,,,,,,
Italy,Cisternino,,,,,,
Romania,Calinesti,,,,,,
Italy,Campi Salentina,,,,,,
Angola,Caxito,,,,,,
Russian Federation,Megion,,,,,,
Brazil,Messias,,,,,,
United Kingdom of Great Britain and Northern Ireland,Middlesbrough,,,,,,
United States of America,Midlothian,,,,,,
South Africa,Mogwase,,,,,,
Chad,Moussoro,,,,,,
India,Nanjangud,,,,,,
Brazil,Paulista,,,,,,
Germany,Penzberg,,,,,,
Russian Federation,Salavat,,,,,,
Unknown,Salou,,,,,,
Brazil,Orlandia,,,,,,
Burkina Faso,Ouagadougou,,,,,,
Germany,Reiskirchen,,,,,,
Colombia,Repelon,,,,,,
United States of America,Ridge,,,,,,
Russian Federation,Valuyki,,,,,,
Greece,Vari,,,,,,
France,Vaureal,,,,,,
Japan,Yamaga,,,,,,
United States of America,Yukon,,,,,,
France,Yvetot,,,,,,
Greece,Zakinthos,,,,,,
Germany,Troisdorf,,,,,,
Serbia,Trstenik,,,,,,
Poland,Trzebiatow,,,,,,
China,Tsaotun,,,,,,
Spain,Ubeda,,,,,,
India,Udayagiri,,,,,,
Finland,Ulvila,,,,,,
Brazil,Teofilo Otoni,,,,,,
India,Tinnanur,,,,,,
India,Tiruttani,,,,,,
Senegal,Tivaouane,,,,,,
Ukraine,Torez,,,,,,
Brazil,Tramandai,,,,,,
India,Jhalawar,,,,,,
China,Jingcheng,,,,,,
Brazil,Joao Camara,,,,,,
India,Kalas,,,,,,
United States of America,Depew,,,,,,
Ireland,Ennis,,,,,,
Denmark,Farum,,,,,,
India,Fatehgarh,,,,,,
Italy,Feltre,,,,,,
United States of America,Florence,,,,,,
Russian Federation,Dzerzhinskiy,,,,,,
Germany,Eltville,,,,,,
Indonesia,Galesong,,,,,,
South Africa,George,,,,,,
Brazil,Belo Jardim,,,,,,
Democratic Republic of the Congo,Beni,,,,,,
United States of America,Benton,,,,,,
United States of America,Bethany,,,,,,
Netherlands,Borne,,,,,,
Philippines,Cabanatuan,,,,,,
Brazil,Campinas,,,,,,
Romania,Agnita,,,,,,
Brazil,Alagoa Grande,,,,,,
Poland,Aleksandrow Lodzki,,,,,,
India,Almora,,,,,,
China,Anbu,,,,,,
France,Antony,,,,,,
Indonesia,Baturaja,,,,,,
Spain,Beasain,,,,,,
Italy,Acri,,,,,,
United States of America,Akron,,,,,,
Canada,Alliston,,,,,,
India,Amalner,,,,,,
Guatemala,Amatitlan,,,,,,
India,Avadi,,,,,,
Greece,Ayios Stefanos,,,,,,
India,Babrala,,,,,,
India,Bachhraon,,,,,,
Burkina Faso,Banfora,,,,,,
Russian Federation,Biysk,,,,,,
Indonesia,Blitar,,,,,,
Switzerland,Bulle,,,,,,
Germany,Bunde,,,,,,
United States of America,Callaway,,,,,,
Unknown,Caorle,,,,,,
Italy,Castenaso,,,,,,
Turkey,Catalca,,,,,,
India,Visavadar,,,,,,
Greece,Volos,,,,,,
Belgium,Wanze,,,,,,
United States of America,West Lake Stevens,,,,,,
Poland,Wladyslawowo,,,,,,
United States of America,Woodbridge,,,,,,
Japan,Yanagawa,,,,,,
Russian Federation,Yekaterinoslavka,,,,,,
India,Yeola,,,,,,
Russian Federation,Yessentuki,,,,,,
Russian Federation,Yeysk,,,,,,
China,Yongan,,,,,,
Mexico,Zinapecuaro,,,,,,
Unknown,Canico,,,,,,
United States of America,Carol City,,,,,,
Brazil,Cha Grande,,,,,,
Thailand,Chiang Kham,,,,,,
Albania,Corovode,,,,,,
Indonesia,Bengkulu,,,,,,
Indonesia,Biak,,,,,,
China,Fulitun,,,,,,
United States of America,Garfield Heights,,,,,,
Brazil,Escada,,,,,,
United States of America,Essex,,,,,,
Mexico,Lazaro Cardenas,,,,,,
France,Le Chambon Feugerolles,,,,,,
Italy,Leghorn,,,,,,
Finland,Lieksa,,,,,,
Slovakia,Lucenec,,,,,,
France,Luneville,,,,,,
United Republic of Tanzania,Lupiro,,,,,,
Brazil,Mairipora,,,,,,
India,Mangalam,,,,,,
Kenya,Maralal,,,,,,
United States of America,Morton,,,,,,
Mexico,Motozintla,,,,,,
Poland,Mragowo,,,,,,
Indonesia,Mundu,,,,,,
Japan,Musashino,,,,,,
Poland,Mysliborz,,,,,,
India,Nalhati,,,,,,
Russian Federation,Neryungri,,,,,,
Netherlands,Nuth,,,,,,
United States of America,Matthews,,,,,,
France,Melun,,,,,,
France,Mericourt,,,,,,
Brazil,Mococa,,,,,,
France,Montceau Les Mines,,,,,,
Brazil,Monte Alegre,,,,,,
Italy,Montegrotto Terme,,,,,,
Belgium,Herve,,,,,,
China,Hongjiang,,,,,,
Unknown,Imperia,,,,,,
Kazakhstan,Inderborskiy,,,,,,
Brazil,Jacarei,,,,,,
Nepal,Janakpur,,,,,,
Romania,Jibou,,,,,,
United States of America,Kingsland,,,,,,
Russian Federation,Kokhma,,,,,,
Thailand,Krathum Baen,,,,,,
Mexico,La Orilla,,,,,,
Malaysia,Labis,,,,,,
Senegal,Kaolack,,,,,,
Pakistan,Shekhupura,,,,,,
Uzbekistan,Soldatskiy,,,,,,
India,Anupgarh,,,,,,
Germany,Apen,,,,,,
Afghanistan,Asadabad,,,,,,
France,Athis Mons,,,,,,
Nigeria,Azare,,,,,,
Russian Federation,Arti,,,,,,
Spain,San Sebastian De Los Reyes,,,,,,
Honduras,Santa Rosa De Copan,,,,,,
Cuba,Santiago De Las Vegas,,,,,,
United Republic of Tanzania,Songwa,,,,,,
Germany,Springe,,,,,,
Germany,Stendal,,,,,,
Romania,Suceava,,,,,,
United States of America,Suffern,,,,,,
India,Sunam,,,,,,
United States of America,Sunbury,,,,,,
Japan,Takaishi,,,,,,
Japan,Takanosu,,,,,,
Poland,Tarnow,,,,,,
Netherlands,Roosendaal,,,,,,
Cuba,Sagua De Tanamo,,,,,,
Venezuela (Bolivarian Republic of),San Antonio Del Tachira,,,,,,
Venezuela (Bolivarian Republic of),San Carlos Del Zulia,,,,,,
Italy,San Mauro Torinese,,,,,,
Brazil,Santa Isabel Do Para,,,,,,
Brazil,Sao Miguel,,,,,,
Brazil,Oliveira,,,,,,
India,Ratnagiri,,,,,,
United States of America,Rolling Meadows,,,,,,
Nigeria,Owo,,,,,,
Serbia,Pancevo,,,,,,
India,Patancheru,,,,,,
Russian Federation,Pavlovskaya,,,,,,
Bulgaria,Pazardzik,,,,,,
Malaysia,Pengkalan Kundang,,,,,,
Viet Nam,Phan Thiet,,,,,,
Thailand,Phan Thong,,,,,,
Brazil,Jaguarari,,,,,,
United States of America,Jennings,,,,,,
Italy,Jesi,,,,,,
Thailand,Kaset Sombun,,,,,,
Iran (Islamic Republic of),Gorgan,,,,,,
United Kingdom of Great Britain and Northern Ireland,Gosport,,,,,,
United States of America,Wentzville,,,,,,
Australia,Wodonga,,,,,,
Germany,Wuppertal,,,,,,
China,Xianyang,,,,,,
Japan,Yasu,,,,,,
Australia,Yeppoon,,,,,,
Unknown,Yokosuka,,,,,,
China,Yungho,,,,,,
Russian Federation,Zelenodolsk,,,,,,
China,Zhaodong,,,,,,
Burkina Faso,Tougan,,,,,,
C̫te d'Ivoire,Toulepleu,,,,,,
Russian Federation,Tovarkovo,,,,,,
Turkey,Trabzon,,,,,,
Italy,Troina,,,,,,
India,Udagamandalam,,,,,,
Angola,Uige,,,,,,
Kazakhstan,Ushtobe,,,,,,
India,Vadgaon,,,,,,
United States of America,Vallejo,,,,,,
United States of America,Valley Falls,,,,,,
Bulgaria,Varna,,,,,,
Armenia,Vedi,,,,,,
Slovenia,Velenje,,,,,,
Brazil,Videira,,,,,,
Germany,Vienenburg,,,,,,
Thailand,Taphan Hin,,,,,,
Peru,Tarma,,,,,,
Afghanistan,Taywarah,,,,,,
Mexico,Tehuacan,,,,,,
Spain,Tineo,,,,,,
Spain,Tomares,,,,,,
Ukraine,Volnovakha,,,,,,
Peru,Nazca,,,,,,
France,Neuilly Sur Seine,,,,,,
United States of America,Newberg,,,,,,
Czechia,Nove Mesto Nad Metuji,,,,,,
Germany,Hatten,,,,,,
Belgium,Chaudfontaine,,,,,,
Thailand,Chiang Klang,,,,,,
Romania,Alesd,,,,,,
Philippines,Amungan,,,,,,
United States of America,Andover,,,,,,
Sri Lanka,Anuradhapura,,,,,,
Russian Federation,Arkhara,,,,,,
United States of America,Cloquet,,,,,,
United States of America,College,,,,,,
Portugal,Cova Da Piedade,,,,,,
India,Cumbum,,,,,,
Japan,Ayabe,,,,,,
Romania,Bacau,,,,,,
Ethiopia,Bako,,,,,,
Unknown,Barra Dos Coqueiros,,,,,,
Unknown,Belize,,,,,,
Germany,Bensheim,,,,,,
United States of America,Blytheville,,,,,,
China,Boli,,,,,,
United States of America,Brockville,,,,,,
Unknown,Capesterre Belle Eau,,,,,,
United States of America,Carlsbad,,,,,,
Italy,Casaluce,,,,,,
Brazil,Catole Do Rocha,,,,,,
France,Cergy,,,,,,
United States of America,Yazoo City,,,,,,
China,Yidu,,,,,,
India,Yol,,,,,,
Russian Federation,Zakamensk,,,,,,
Kazakhstan,Zhanatas,,,,,,
Zimbabwe,Zvishavane,,,,,,
United States of America,Westborough,,,,,,
China,Wuxue,,,,,,
Azerbaijan,Xacmaz,,,,,,
Mexico,Xico,,,,,,
Japan,Yamada,,,,,,
Afghanistan,Kholm,,,,,,
Russian Federation,Klimovo,,,,,,
Germany,Konigswinter,,,,,,
Russian Federation,Kozlovka,,,,,,
China,Laohekou,,,,,,
