Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Poland,Swidwin,,,,,,
Poland,Swiebodzice,,,,,,
Myanmar,Syriam,,,,,,
Russian Federation,Sysert,,,,,,
Mexico,Tacambaro,,,,,,
China,Taihe,,,,,,
India,Talaja,,,,,,
Japan,Tanabe,,,,,,
India,Tanuku,,,,,,
Thailand,Tha Maka,,,,,,
Senegal,Thies,,,,,,
Switzerland,Thun,,,,,,
India,Narayangarh,,,,,,
Germany,Naumburg,,,,,,
Japan,Niitsu,,,,,,
Uganda,Njeru,,,,,,
France,Noeux Les Mines,,,,,,
France,Noisy Le Grand,,,,,,
United States of America,North Ridgeville,,,,,,
Brazil,Nova Serrana,,,,,,
Italy,Novi Di Modena,,,,,,
Russian Federation,Novyy Oskol,,,,,,
Mexico,Nuevo San Juan Parangaricutiro,,,,,,
Mexico,Ocosingo,,,,,,
Iran (Islamic Republic of),Khash,,,,,,
Iran (Islamic Republic of),Khorramabad,,,,,,
Kenya,Kiambu,,,,,,
Germany,Kirchhain,,,,,,
Burkina Faso,Kokologo,,,,,,
Germany,Korschenbroich,,,,,,
India,Kot Kapura,,,,,,
Pakistan,Kotri,,,,,,
Latvia,Kraslava,,,,,,
Ukraine,Krasnyy Luch,,,,,,
Indonesia,Kuningan,,,,,,
Russian Federation,Kurchatov,,,,,,
Belgium,Leuven,,,,,,
Thailand,Long,,,,,,
Uganda,Lukaya,,,,,,
Ukraine,Lyubotyn,,,,,,
United Republic of Tanzania,Mahanje,,,,,,
India,Mahmudabad,,,,,,
India,Mairang,,,,,,
India,Mandya,,,,,,
India,Mangaluru,,,,,,
France,Mantes La Jolie,,,,,,
Peru,Marcavelica,,,,,,
Brazil,Marechal Candido Rondon,,,,,,
Spain,Langreo,,,,,,
Brazil,Lapa,,,,,,
Mexico,Las Guacamayas,,,,,,
United States of America,Ledyard,,,,,,
United Republic of Tanzania,Lembeni,,,,,,
Georgia,Lentekhi,,,,,,
China,Liaozhong,,,,,,
Brazil,Oriximina,,,,,,
Czechia,Ostrava,,,,,,
Japan,Oyama,,,,,,
Iran (Islamic Republic of),Pakdasht,,,,,,
Brazil,Parobe,,,,,,
Cuba,Pedro Betancourt,,,,,,
United States of America,Peekskill,,,,,,
China,Peikang,,,,,,
India,Pennadam,,,,,,
Malaysia,Petaling Jaya,,,,,,
Thailand,Phichit,,,,,,
Thailand,Phrae,,,,,,
India,Pipar,,,,,,
Serbia,Pirot,,,,,,
Poland,Pisz,,,,,,
Germany,Plattling,,,,,,
Unknown,Porto San Giorgio,,,,,,
Belgium,Profondeville,,,,,,
Colombia,Puerto Tejada,,,,,,
India,Punalur,,,,,,
Ukraine,Pyryatyn,,,,,,
China,Qianan,,,,,,
Australia,Queanbeyan,,,,,,
Brazil,Queimadas,,,,,,
Pakistan,Quetta,,,,,,
India,Rabupura,,,,,,
Bulgaria,Rakovski,,,,,,
Mexico,Villahermosa,,,,,,
India,Virbhadra,,,,,,
Greece,Viron,,,,,,
Russian Federation,Volgograd,,,,,,
Russian Federation,Volkhov,,,,,,
United States of America,Warren,,,,,,
United States of America,Wasco,,,,,,
United States of America,Wayne,,,,,,
China,Weinan,,,,,,
Germany,Welzheim,,,,,,
India,Wer,,,,,,
United States of America,West Paterson,,,,,,
Belgium,Westerlo,,,,,,
Belgium,Wevelgem,,,,,,
New Zealand,Whakatane,,,,,,
United States of America,Wheaton,,,,,,
China,Wuwei,,,,,,
C̫te d'Ivoire,Yamoussoukro,,,,,,
China,Yashan,,,,,,
Russian Federation,Yelan,,,,,,
United Kingdom of Great Britain and Northern Ireland,York,,,,,,
United States of America,Yuma,,,,,,
Mexico,Zapotiltic,,,,,,
Azerbaijan,Zaqatala,,,,,,
Netherlands,Zeewolde,,,,,,
Switzerland,Zurich,,,,,,
Unknown,Acapulco,,,,,,
Australia,Mackay,,,,,,
Mexico,Acuna,,,,,,
India,Madras,,,,,,
Spain,Adra,,,,,,
Nigeria,Agulu,,,,,,
Japan,Akashi,,,,,,
France,Mahina,,,,,,
India,Maholi,,,,,,
South Africa,Malmesbury,,,,,,
C̫te d'Ivoire,Man,,,,,,
Spain,Manacor,,,,,,
Italy,Maniago,,,,,,
Brazil,Altonia,,,,,,
Brazil,Alvares Machado,,,,,,
Philippines,Manila,,,,,,
Tunisia,Manubah,,,,,,
Madagascar,Andilamena,,,,,,
Austria,Marchtrenk,,,,,,
Germany,Cloppenburg,,,,,,
India,Angamali,,,,,,
United States of America,Clovis,,,,,,
United Kingdom of Great Britain and Northern Ireland,Antrim,,,,,,
Unknown,Conakry,,,,,,
Italy,Copertino,,,,,,
Serbia,Arandelovac,,,,,,
Iran (Islamic Republic of),Ardakan,,,,,,
Brazil,Cordeiropolis,,,,,,
France,Crepy En Valois,,,,,,
Mexico,Cueramaro,,,,,,
Netherlands,Arnhem,,,,,,
China,Yima,,,,,,
Japan,Yokaichi,,,,,,
Turkey,Artvin,,,,,,
Brazil,Assai,,,,,,
Belarus,Zabinka,,,,,,
Mexico,Zapopan,,,,,,
United States of America,Avenal,,,,,,
Israel,Azur,,,,,,
Romania,Babadag,,,,,,
Ecuador,Babahoyo,,,,,,
Russian Federation,Zimovniki,,,,,,
Mexico,Bacalar,,,,,,
Germany,Bad Iburg,,,,,,
Netherlands,Zwijndrecht,,,,,,
Germany,Bad Kissingen,,,,,,
Germany,Bad Nenndorf,,,,,,
Germany,Bad Soden,,,,,,
Germany,Baesweiler,,,,,,
Russian Federation,Yasnyy,,,,,,
Peru,Bagua Grande,,,,,,
Lebanon,Beirut,,,,,,
Brazil,Belem,,,,,,
Peru,Bellavista,,,,,,
Pakistan,Bhawana,,,,,,
Germany,Birkenau,,,,,,
Russian Federation,Baley,,,,,,
India,Bishna,,,,,,
Indonesia,Bangil,,,,,,
Netherlands,Bladel,,,,,,
Netherlands,Bleiswijk,,,,,,
Australia,Bongaree,,,,,,
Sweden,Boo,,,,,,
Netherlands,Breda,,,,,,
India,Chirgaon,,,,,,
India,Ballarpur,,,,,,
Indonesia,Ciputat,,,,,,
Italy,Cittadella,,,,,,
India,Bandipur,,,,,,
Germany,Clausthal Zellerfeld,,,,,,
Democratic Republic of the Congo,Bangui,,,,,,
India,Barjora,,,,,,
Netherlands,Barneveld,,,,,,
Brazil,Barra Da Estiva,,,,,,
Ukraine,Baryshivka,,,,,,
Germany,Coesfeld,,,,,,
Russian Federation,Arsenyev,,,,,,
Ethiopia,Asbe Teferi,,,,,,
Brazil,Coromandel,,,,,,
Russian Federation,Asha,,,,,,
Portugal,Corroios,,,,,,
Benin,Cove,,,,,,
France,Aubergenville,,,,,,
Nigeria,Auchi,,,,,,
Cuba,Cruces,,,,,,
India,Avanigadda,,,,,,
United States of America,Cumberland,,,,,,
Chile,Curanilahue,,,,,,
Serbia,Backa Topola,,,,,,
Italy,Cusano Milanino,,,,,,
India,Badami,,,,,,
Iraq,Dahuk,,,,,,
Brazil,Belford Roxo,,,,,,
United States of America,Bennington,,,,,,
United States of America,Brooklyn,,,,,,
Netherlands,Bergeijk,,,,,,
Malaysia,Bukit Bakri,,,,,,
United States of America,Burleson,,,,,,
United States of America,Burnsville,,,,,,
United States of America,Burton,,,,,,
Rwanda,Butare,,,,,,
Brazil,Cacapava Do Sul,,,,,,
United States of America,Cahokia,,,,,,
Brazil,Cameta,,,,,,
Romania,Blaj,,,,,,
Italy,Borgo San Lorenzo,,,,,,
Indonesia,Ambulu,,,,,,
Russian Federation,Borisoglebsk,,,,,,
France,Bourg En Bresse,,,,,,
Belgium,Brasschaat,,,,,,
France,Brive La Gaillarde,,,,,,
France,Annecy,,,,,,
France,Annoeullin,,,,,,
Republic of North Macedonia,Aracinovo,,,,,,
Switzerland,Arbon,,,,,,
France,Argentan,,,,,,
Uganda,Bweyogerere,,,,,,
Angola,Camabatela,,,,,,
Nicaragua,Camoapa,,,,,,
Brazil,Camocim,,,,,,
Uruguay,Carmelo,,,,,,
Brazil,Casa Branca,,,,,,
Italy,Casamassima,,,,,,
Italy,Castelfranco Emilia,,,,,,
Republic of North Macedonia,Brvenica,,,,,,
India,Champa,,,,,,
Colombia,Bucaramanga,,,,,,
Indonesia,Buduran,,,,,,
Russian Federation,Tavda,,,,,,
Belgium,Ternat,,,,,,
Netherlands,The Hague,,,,,,
India,Tigri,,,,,,
Philippines,Cagayan De Oro,,,,,,
United States of America,Caguas,,,,,,
Portugal,Calendario,,,,,,
Brazil,Camanducaia,,,,,,
United States of America,Topsham,,,,,,
Costa Rica,Tres Rios,,,,,,
Brazil,Triunfo,,,,,,
Brazil,Canavieiras,,,,,,
Tajikistan,Tugalan,,,,,,
Italy,Canegrate,,,,,,
United States of America,Tukwila,,,,,,
Azerbaijan,Ucar,,,,,,
Brazil,Carinhanha,,,,,,
Italy,Cavallino,,,,,,
El Salvador,Chalatenango,,,,,,
France,Chalette Sur Loing,,,,,,
Turkey,Urla,,,,,,
Hungary,Bekes,,,,,,
Russian Federation,Urus Martan,,,,,,
India,Vaghodia,,,,,,
Madagascar,Betafo,,,,,,
Philippines,Biao,,,,,,
United States of America,Valley Stream,,,,,,
United States of America,Van Buren,,,,,,
India,Vasudevanallur,,,,,,
Argentina,Veinticinco De Mayo,,,,,,
India,Vemalwada,,,,,,
India,Birur,,,,,,
India,Bisauli,,,,,,
France,Blanquefort,,,,,,
Brazil,Bodoco,,,,,,
United States of America,Bostonia,,,,,,
China,Botou,,,,,,
United States of America,Sunset,,,,,,
France,Boulogne Billancourt,,,,,,
China,Suzhou,,,,,,
Germany,Brakel,,,,,,
United States of America,Brea,,,,,,
Denmark,Taastrup,,,,,,
United States of America,Tacoma,,,,,,
United States of America,Takoma Park,,,,,,
Russian Federation,Talitsa,,,,,,
Russian Federation,Cheboksary,,,,,,
Unknown,Chioggia,,,,,,
Peru,Chota,,,,,,
United States of America,West Columbia,,,,,,
Italy,Ciampino,,,,,,
Indonesia,Cibeureum,,,,,,
Germany,Wiesloch,,,,,,
Brazil,Cicero Dantas,,,,,,
United States of America,Windsor,,,,,,
Japan,Yamoto,,,,,,
Russian Federation,Yershov,,,,,,
China,Yian,,,,,,
China,Zaoyang,,,,,,
Bosnia and Herzegovina,Zavidovici,,,,,,
Ukraine,Zhytomyr,,,,,,
Belgium,Zonhoven,,,,,,
France,Conflans Sainte Honorine,,,,,,
Mexico,Zumpango,,,,,,
Germany,Zwickau,,,,,,
United States of America,Cookeville,,,,,,
United States of America,Coppell,,,,,,
France,Corbeil Essonnes,,,,,,
France,Trelaze,,,,,,
Germany,Tubingen,,,,,,
Saudi Arabia,Turayf,,,,,,
Colombia,Turbana,,,,,,
Japan,Ube,,,,,,
Germany,Ubstadt Weiher,,,,,,
Peru,Uchiza,,,,,,
Japan,Ueda,,,,,,
Brazil,Corumba,,,,,,
Netherlands,Cuijk,,,,,,
United States of America,Cupertino,,,,,,
Sudan,Umm Durman,,,,,,
Nigeria,Umuahia,,,,,,
Viet Nam,Uong Bi,,,,,,
United Republic of Tanzania,Urambo,,,,,,
Turkey,Urfa,,,,,,
Switzerland,Uzwil,,,,,,
India,Vadodara,,,,,,
Venezuela (Bolivarian Republic of),Valencia,,,,,,
Armenia,Vardenis,,,,,,
Romania,Piatra Neamt,,,,,,
Argentina,Venado Tuerto,,,,,,
Brazil,Venancio Aires,,,,,,
Seychelles,Victoria,,,,,,
India,Vidisha,,,,,,
Colombia,Villa Del Rosario,,,,,,
Italy,Piove Di Sacco,,,,,,
Romania,Pitesti,,,,,,
Ecuador,Playas,,,,,,
United States of America,Washougal,,,,,,
United States of America,Waukegan,,,,,,
Germany,Weiden,,,,,,
Unknown,Portoferraio,,,,,,
Paraguay,Presidente Franco,,,,,,
Trinidad and Tobago,Princes Town,,,,,,
Cameroon,Maroua,,,,,,
India,Rajura,,,,,,
United States of America,Raleigh,,,,,,
India,Ramnagar,,,,,,
Niger,Matameye,,,,,,
Unknown,Matsuura,,,,,,
Indonesia,Mayong,,,,,,
Turkey,Menemen,,,,,,
India,Polur,,,,,,
Germany,Mettlach,,,,,,
Switzerland,Meyrin,,,,,,
Spain,Oria,,,,,,
Romania,Orsova,,,,,,
United States of America,Miamisburg,,,,,,
Canada,Milton,,,,,,
Bangladesh,Mirzapur,,,,,,
Indonesia,Pandak,,,,,,
Indonesia,Panji,,,,,,
Brazil,Paraopeba,,,,,,
Hungary,Pecel,,,,,,
Brazil,Monte Alto,,,,,,
France,Montmagny,,,,,,
Italy,Monza,,,,,,
Malaysia,Pekan Nenas,,,,,,
India,Morar,,,,,,
Malaysia,Peringat,,,,,,
Japan,Mori,,,,,,
Japan,Rumoi,,,,,,
Turkey,Safranbolu,,,,,,
Russian Federation,Nadvoitsy,,,,,,
India,Nagar,,,,,,
Japan,Saijo,,,,,,
United Republic of Tanzania,Nangwa,,,,,,
Russian Federation,Samashki,,,,,,
Chad,Moundou,,,,,,
Germany,Mulheim,,,,,,
Austria,Rankweil,,,,,,
China,Nanjing,,,,,,
Finland,Rauma,,,,,,
Russian Federation,Reftinskiy,,,,,,
Italy,Rende,,,,,,
Unknown,Rhyl,,,,,,
Mexico,Rio Bravo,,,,,,
Unknown,Rio Das Ostras,,,,,,
Brazil,Rio Largo,,,,,,
United States of America,Rock Island,,,,,,
France,Ozoir La Ferriere,,,,,,
Russian Federation,Narimanov,,,,,,
Philippines,Paete,,,,,,
India,Nawashahr,,,,,,
Botswana,Palapye,,,,,,
Germany,Neckargemund,,,,,,
Brazil,Palmas,,,,,,
India,Neral,,,,,,
Israel,Netanya,,,,,,
France,Sainte Foy Les Lyon,,,,,,
France,Neuilly Plaisance,,,,,,
United Kingdom of Great Britain and Northern Ireland,Newtownards,,,,,,
Italy,Samarate,,,,,,
Benin,Nikki,,,,,,
Russian Federation,Kanash,,,,,,
India,Kapra,,,,,,
India,Karumbakkam,,,,,,
Japan,Kasamatsu,,,,,,
Russian Federation,Kenzhe,,,,,,
Malaysia,Kerteh,,,,,,
China,Keshan,,,,,,
India,Khajuraho,,,,,,
India,Khapa,,,,,,
India,Hodal,,,,,,
Colombia,Honda,,,,,,
Denmark,Horsholm,,,,,,
Mexico,Huimanguillo,,,,,,
Mexico,Huitzuco,,,,,,
Unknown,Icod De Los Vinos,,,,,,
Nigeria,Ikere,,,,,,
Russian Federation,Ilanskiy,,,,,,
Poland,Ilawa,,,,,,
India,Jharia,,,,,,
Iran (Islamic Republic of),Jiroft,,,,,,
Serbia,Kac,,,,,,
India,Kailasahar,,,,,,
Greece,Kalivia Thorikou,,,,,,
Japan,Kameoka,,,,,,
Japan,Kamogata,,,,,,
Uganda,Kampala,,,,,,
Thailand,Nong Ki,,,,,,
Japan,Nonoichi,,,,,,
Netherlands,Noordwijk,,,,,,
United States of America,North Bay Shore,,,,,,
United States of America,North Decatur,,,,,,
Japan,Noshiro,,,,,,
Brazil,Obidos,,,,,,
Japan,Odate,,,,,,
Germany,Oelde,,,,,,
Nigeria,Abeokuta,,,,,,
Brazil,Acopiara,,,,,,
India,Adoni,,,,,,
Russian Federation,Afipskiy,,,,,,
Portugal,Alhos Vedros,,,,,,
Myanmar,Allanmyo,,,,,,
India,Allapalli,,,,,,
Unknown,Alta,,,,,,
Brazil,Alvorada,,,,,,
Mexico,Anahuac,,,,,,
India,Anandpur Sahib,,,,,,
France,Andresy,,,,,,
Belgium,Anzegem,,,,,,
Russian Federation,Apsheronsk,,,,,,
Brazil,Araquari,,,,,,
Japan,Asahikawa,,,,,,
Ethiopia,Awassa,,,,,,
Germany,Bad Harzburg,,,,,,
India,Bagar,,,,,,
France,Bagnolet,,,,,,
Tunisia,Bajah,,,,,,
Brazil,Bandeirantes,,,,,,
United States of America,Banning,,,,,,
Spain,Baranain,,,,,,
United Kingdom of Great Britain and Northern Ireland,Barry,,,,,,
Ukraine,Barvinkove,,,,,,
Russian Federation,Blagoveshchensk,,,,,,
Brazil,Blumenau,,,,,,
Ethiopia,Boditi,,,,,,
Russian Federation,Bologoye,,,,,,
Indonesia,Bondowoso,,,,,,
United States of America,Bourbonnais,,,,,,
Italy,Busto Garolfo,,,,,,
United States of America,Calabasas,,,,,,
South Africa,Cape Town,,,,,,
Romania,Caransebes,,,,,,
Italy,Castellana Grotte,,,,,,
Brazil,Castro Alves,,,,,,
Turkey,Cay,,,,,,
Turkey,Cermik,,,,,,
France,Chambery,,,,,,
India,Chandauli,,,,,,
Republic of North Macedonia,Berovo,,,,,,
Spain,Betanzos,,,,,,
Ghana,Bibiani,,,,,,
Chad,Biltine,,,,,,
India,Chatsu,,,,,,
Panama,Chepo,,,,,,
Ukraine,Chuhuyiv,,,,,,
Venezuela (Bolivarian Republic of),Ciudad Guayana,,,,,,
Venezuela (Bolivarian Republic of),Ciudad Ojeda,,,,,,
Belgium,Blankenberge,,,,,,
Brazil,Boituva,,,,,,
China,Bose,,,,,,
Germany,Bovenden,,,,,,
France,Bretigny Sur Orge,,,,,,
Peru,Colan,,,,,,
Mexico,Colima,,,,,,
United States of America,Corcoran,,,,,,
United Kingdom of Great Britain and Northern Ireland,Cumbernauld,,,,,,
Poland,Kartuzy,,,,,,
Japan,Kasama,,,,,,
Sri Lanka,Katunayaka,,,,,,
India,Gonda,,,,,,
Papua New Guinea,Goroka,,,,,,
Germany,Grobenzell,,,,,,
Mexico,Guadalupe Victoria,,,,,,
India,Guna,,,,,,
Japan,Haebaru,,,,,,
Unknown,Half Moon Bay,,,,,,
United States of America,Haltom City,,,,,,
United States of America,Hannibal,,,,,,
Unknown,Hendaye,,,,,,
Germany,Heusenstamm,,,,,,
Slovakia,Hlohovec,,,,,,
Germany,Hochst,,,,,,
Austria,Hohenems,,,,,,
United States of America,Holt,,,,,,
China,Honggang,,,,,,
China,Hsichih,,,,,,
United Kingdom of Great Britain and Northern Ireland,Huntingdon,,,,,,
Romania,Iasi,,,,,,
Brazil,Iguatu,,,,,,
Japan,Owase,,,,,,
France,Oyonnax,,,,,,
Philippines,Pacol,,,,,,
United States of America,Palatka,,,,,,
India,Parvatsar,,,,,,
China,Pate,,,,,,
India,Perumpavur,,,,,,
Germany,Philippsburg,,,,,,
Mexico,Paracho,,,,,,
India,Pardi,,,,,,
Brazil,Pariquera Acu,,,,,,
Bolivia (Plurinational State of),San Borja,,,,,,
United States of America,San Luis Obispo,,,,,,
Philippines,San Marcelino,,,,,,
China,Sanchung,,,,,,
Germany,Sangerhausen,,,,,,
Italy,Santo Stino Di Livenza,,,,,,
Brazil,Sao Gotardo,,,,,,
United States of America,Framingham,,,,,,
Brazil,Frederico Westphalen,,,,,,
Canada,Fredericton,,,,,,
Germany,Fulda,,,,,,
Colombia,Fundacion,,,,,,
Ireland,Galway,,,,,,
India,Gangakher,,,,,,
Iran (Islamic Republic of),Garmsar,,,,,,
Cameroon,Garoua Boulai,,,,,,
Libya,Gat,,,,,,
Uzbekistan,Gazli,,,,,,
Belgium,Gent,,,,,,
India,Ghoti,,,,,,
Tajikistan,Khujand,,,,,,
Russian Federation,Kirzhach,,,,,,
Indonesia,Kisaran,,,,,,
Switzerland,Kloten,,,,,,
Pakistan,Kohlu,,,,,,
Russian Federation,Korkino,,,,,,
Russian Federation,Solnechnyy,,,,,,
United States of America,South Orange,,,,,,
United States of America,Stevens Point,,,,,,
Slovakia,Stropkov,,,,,,
Ecuador,Pujili,,,,,,
India,Puliyur,,,,,,
India,Ramkola,,,,,,
Germany,Rheinberg,,,,,,
Italy,Riese,,,,,,
India,Ringas,,,,,,
Cuba,Rio Cauto,,,,,,
Canada,Riviere Du Loup,,,,,,
United States of America,Roseburg,,,,,,
Netherlands,Rucphen,,,,,,
Guatemala,San Agustin Acasaguastlan,,,,,,
Italy,San Felice Sul Panaro,,,,,,
Philippines,San Mariano,,,,,,
Austria,Sankt Polten,,,,,,
Brazil,Sao Luiz Gonzaga,,,,,,
Ethiopia,Awash,,,,,,
India,Badarpur,,,,,,
Ethiopia,Bahir Dar,,,,,,
India,Ballia,,,,,,
Ghana,Bawku,,,,,,
Poland,Bedzin,,,,,,
Brazil,Belo Oriente,,,,,,
Spain,Benalmadena,,,,,,
Ghana,Berekum,,,,,,
India,Bhachau,,,,,,
Bangladesh,Bhola,,,,,,
Algeria,Birin,,,,,,
Iran (Islamic Republic of),Birjand,,,,,,
Cameroon,Abong Mbang,,,,,,
Brazil,Aguas Vermelhas,,,,,,
India,Ahmadabad,,,,,,
United States of America,Aiken,,,,,,
Brazil,Aimores,,,,,,
India,Alangudi,,,,,,
Spain,Alcaudete,,,,,,
India,Alirajpur,,,,,,
Japan,Ami,,,,,,
India,Ammapettai,,,,,,
Brazil,Andradas,,,,,,
India,Arambagh,,,,,,
India,Araria,,,,,,
Spain,Archena,,,,,,
Spain,Arcos De La Frontera,,,,,,
Colombia,Arjona,,,,,,
Switzerland,Solothurn,,,,,,
United States of America,Somers,,,,,,
Italy,Stezzano,,,,,,
Republic of North Macedonia,Studenicani,,,,,,
Russian Federation,Pargolovo,,,,,,
Slovakia,Partizanske,,,,,,
United States of America,Passaic,,,,,,
Brazil,Patrocinio,,,,,,
United States of America,Pembroke,,,,,,
Russian Federation,Pereslavl Zalesskiy,,,,,,
Russian Federation,Pervomaysk,,,,,,
Russian Federation,Petukhovo,,,,,,
Germany,Pfarrkirchen,,,,,,
United States of America,Pine Hill,,,,,,
United States of America,Piqua,,,,,,
Brazil,Pirenopolis,,,,,,
United States of America,Port Charlotte,,,,,,
Brazil,Porto Feliz,,,,,,
Iran (Islamic Republic of),Sari,,,,,,
United States of America,Seabrook,,,,,,
United States of America,Sedona,,,,,,
Brazil,Serra Negra,,,,,,
France,Sevran,,,,,,
Spain,Silla,,,,,,
United States of America,Smithfield,,,,,,
France,Soissons,,,,,,
Germany,Osnabruck,,,,,,
Poland,Oswiecim,,,,,,
Indonesia,Padalarang,,,,,,
United States of America,Painesville,,,,,,
United States of America,Bayshore Gardens,,,,,,
Italy,Sulmona,,,,,,
Ukraine,Sumy,,,,,,
France,Bischwiller,,,,,,
South Africa,Bloemfontein,,,,,,
Chad,Bongor,,,,,,
Canada,Bradford,,,,,,
Congo,Brazzaville,,,,,,
Thailand,Bua Yai,,,,,,
Uzbekistan,Buka,,,,,,
Philippines,Bulalacao,,,,,,
United Republic of Tanzania,Bwanga,,,,,,
Peru,Caraz,,,,,,
Brazil,Caririacu,,,,,,
Brazil,Carmo Do Paranaiba,,,,,,
Venezuela (Bolivarian Republic of),Carupano,,,,,,
Italy,Casandrino,,,,,,
United States of America,Cedar City,,,,,,
India,Chandia,,,,,,
China,Changchun,,,,,,
France,Chatellerault,,,,,,
Ukraine,Cherkasy,,,,,,
Japan,Chichibu,,,,,,
Poland,Choszczno,,,,,,
Pakistan,Chunian,,,,,,
Indonesia,Cicalengka,,,,,,
Indonesia,Ciomas,,,,,,
Brazil,Conceicao Do Rio Verde,,,,,,
United States of America,Conneaut,,,,,,
United States of America,Corning,,,,,,
United States of America,Corozal,,,,,,
United States of America,Crown Point,,,,,,
United States of America,Cypress,,,,,,
Russian Federation,Dagestanskiye Ogni,,,,,,
United Kingdom of Great Britain and Northern Ireland,Abingdon,,,,,,
Italy,Acquaviva Delle Fonti,,,,,,
Russian Federation,Adygeysk,,,,,,
Russian Federation,Aginskoye,,,,,,
India,Ahraura,,,,,,
Japan,Aki,,,,,,
Spain,Alcobendas,,,,,,
United States of America,Aliso Viejo,,,,,,
South Africa,Allanridge,,,,,,
Spain,Almonte,,,,,,
Spain,Antequera,,,,,,
France,Anzin,,,,,,
United States of America,Asheville,,,,,,
Greece,Ayios Nikolaos,,,,,,
India,Bah,,,,,,
Senegal,Bakel,,,,,,
India,Baloda Bazar,,,,,,
Thailand,Bang Racham,,,,,,
Cuba,Baracoa,,,,,,
Venezuela (Bolivarian Republic of),Barinas,,,,,,
India,Barnala,,,,,,
Philippines,Batangas,,,,,,
Russian Federation,Baymak,,,,,,
United States of America,Berwyn,,,,,,
Central African Republic,Bozoum,,,,,,
Turkey,Bozuyuk,,,,,,
United States of America,Braintree,,,,,,
Germany,Brandenburg,,,,,,
Russian Federation,Bredy,,,,,,
Slovakia,Brezno,,,,,,
Belgium,Brussels,,,,,,
India,Budaun,,,,,,
Chile,Bulnes,,,,,,
Turkey,Burdur,,,,,,
Nepal,Butwal,,,,,,
China,Cangzhou,,,,,,
Venezuela (Bolivarian Republic of),Caracas,,,,,,
Spain,Cardedeu,,,,,,
Mexico,Celaya,,,,,,
United States of America,Centreville,,,,,,
Thailand,Chai Nat,,,,,,
Russian Federation,Chapaevsk,,,,,,
Venezuela (Bolivarian Republic of),Charallave,,,,,,
United Kingdom of Great Britain and Northern Ireland,Chichester,,,,,,
Venezuela (Bolivarian Republic of),Ciudad Bolivar,,,,,,
Unknown,Cleethorpes,,,,,,
United States of America,Cleveland,,,,,,
India,Abohar,,,,,,
Spain,Adeje,,,,,,
United States of America,Affton,,,,,,
Iran (Islamic Republic of),Ahvaz,,,,,,
Russian Federation,Ak Dovurak,,,,,,
Costa Rica,Alajuela,,,,,,
India,Aliganj,,,,,,
India,Khargone,,,,,,
Pakistan,Khipro,,,,,,
India,Khirkiya,,,,,,
Ireland,Kilkenny,,,,,,
Russian Federation,Kireyevsk,,,,,,
United States of America,Kirkland,,,,,,
Austria,Klagenfurt,,,,,,
Burkina Faso,Kongoussi,,,,,,
Nigeria,Kontagora,,,,,,
Ukraine,Kostyantynivka,,,,,,
Unknown,Kota Kinabalu,,,,,,
Pakistan,Kotli Loharan,,,,,,
Russian Federation,Krasnyy Sulin,,,,,,
Germany,Krefeld,,,,,,
Japan,Kuki,,,,,,
India,Kurduvadi,,,,,,
Uzbekistan,Kuybyshevo,,,,,,
Chad,Kyabe,,,,,,
Myanmar,Kyaikto,,,,,,
France,Landerneau,,,,,,
Germany,Lauffen,,,,,,
United States of America,Layton,,,,,,
France,Le Raincy,,,,,,
Netherlands,Leiden,,,,,,
United Kingdom of Great Britain and Northern Ireland,Lichfield,,,,,,
Czechia,Litomysl,,,,,,
United States of America,Little Rock,,,,,,
Germany,Loxstedt,,,,,,
Germany,Lubben,,,,,,
Italy,Lucera,,,,,,
Italy,Mariano Comense,,,,,,
