Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Italy,Paderno Dugnano,,,,,,
India,Pakala,,,,,,
United States of America,Palos Hills,,,,,,
Bangladesh,Panchagarh,,,,,,
Romania,Ramnicu Valcea,,,,,,
Iran (Islamic Republic of),Ramsar,,,,,,
India,Rangia,,,,,,
India,Rani,,,,,,
United States of America,Redan,,,,,,
Germany,Rehlingen Siersburg,,,,,,
United Kingdom of Great Britain and Northern Ireland,Rhondda,,,,,,
Portugal,Rio Maior,,,,,,
Brazil,Rio Negrinho,,,,,,
United States of America,Rockland,,,,,,
Germany,Rodenbach,,,,,,
United States of America,Romeoville,,,,,,
Spain,Priego De Cordoba,,,,,,
India,Pulivendla,,,,,,
United Republic of Tanzania,Puma,,,,,,
India,Purwa,,,,,,
Azerbaijan,Qaracuxur,,,,,,
Iran (Islamic Republic of),Qarchak,,,,,,
China,Qingdao,,,,,,
Dominican Republic,Quisqueya,,,,,,
Democratic Republic of the Congo,Goma,,,,,,
France,Gonesse,,,,,,
Indonesia,Gorontalo,,,,,,
Brazil,Gramado,,,,,,
Spain,Granadilla De Abona,,,,,,
Switzerland,Grenchen,,,,,,
Germany,Grunberg,,,,,,
Spain,Guadalajara,,,,,,
Mexico,Guaymas,,,,,,
Russian Federation,Gubkinskiy,,,,,,
Uganda,Gulu,,,,,,
India,Gumla,,,,,,
India,Hajipur,,,,,,
Unknown,Hamina,,,,,,
United States of America,Hamptons At Boca Raton,,,,,,
United States of America,Harper Woods,,,,,,
China,Heishan,,,,,,
Germany,Heppenheim,,,,,,
Japan,Ina,,,,,,
Mozambique,Inhambane,,,,,,
United States of America,Inver Grove Heights,,,,,,
United Kingdom of Great Britain and Northern Ireland,Inverness,,,,,,
Tajikistan,Isfara,,,,,,
Brazil,Itapetinga,,,,,,
United States of America,Jamestown,,,,,,
Colombia,Jamundi,,,,,,
India,Jangipur,,,,,,
India,Jasidih,,,,,,
United States of America,Jersey City,,,,,,
Uganda,Jinja,,,,,,
China,Jinji,,,,,,
China,Jinzhou,,,,,,
Brazil,Joao Monlevade,,,,,,
Lithuania,Joniskis,,,,,,
El Salvador,Jucuapa,,,,,,
Brazil,Jundiai,,,,,,
India,Kabrai,,,,,,
Portugal,Povoa De Varzim,,,,,,
United States of America,Poway,,,,,,
Brazil,Prado,,,,,,
United States of America,Prescott,,,,,,
Poland,Prudnik,,,,,,
Unknown,Puerto Plata,,,,,,
Indonesia,Purbalingga,,,,,,
Tunisia,Qibili,,,,,,
Israel,Qiryat Atta,,,,,,
Guatemala,Quetzaltenango,,,,,,
Brazil,Quirinopolis,,,,,,
India,Rahatgarh,,,,,,
Italy,Rosarno,,,,,,
Spain,Rota,,,,,,
Italy,Rovigo,,,,,,
United States of America,Royal Palm Beach,,,,,,
Colombia,Sabanalarga,,,,,,
Panama,Sabanitas,,,,,,
Saudi Arabia,Safwah,,,,,,
France,Saint Etienne Du Rouvray,,,,,,
France,Saint Mande,,,,,,
Unknown,Ramsgate,,,,,,
India,Rangapara,,,,,,
United States of America,Raymore,,,,,,
United States of America,Red Bank,,,,,,
Burkina Faso,Reo,,,,,,
India,Repalle,,,,,,
United States of America,Rexburg,,,,,,
Germany,Rheinbach,,,,,,
Unknown,Rianxo,,,,,,
Bolivia (Plurinational State of),Riberalta,,,,,,
Mexico,Rincon De Tamayo,,,,,,
Brazil,Rio Verde De Mato Grosso,,,,,,
Italy,Rivalta Di Torino,,,,,,
China,Rizhao,,,,,,
United States of America,Rome,,,,,,
Democratic Republic of the Congo,Kananga,,,,,,
Unknown,Kanda,,,,,,
Sri Lanka,Kandy,,,,,,
Iran (Islamic Republic of),Karaj,,,,,,
Japan,Kaseda,,,,,,
Kenya,Kericho,,,,,,
Pakistan,Khairpur,,,,,,
Pakistan,Khanewal,,,,,,
India,Kharakvasla,,,,,,
Burundi,Bubanza,,,,,,
India,Buxar,,,,,,
Portugal,Caldas Da Rainha,,,,,,
Spain,Cambrils,,,,,,
United States of America,Cameron Park,,,,,,
Canada,Camrose,,,,,,
Costa Rica,Canas,,,,,,
United Kingdom of Great Britain and Northern Ireland,Cannock,,,,,,
Italy,Carlentini,,,,,,
Portugal,Carregado,,,,,,
Brazil,Cascavel,,,,,,
United States of America,Casper,,,,,,
Panama,Cativa,,,,,,
United States of America,Cedar Hill,,,,,,
Indonesia,Ceper,,,,,,
India,Chandvad,,,,,,
Germany,Biedenkopf,,,,,,
Turkey,Bilecik,,,,,,
Ukraine,Bilyayivka,,,,,,
Chad,Massaguet,,,,,,
United States of America,Mastic Beach,,,,,,
United Republic of Tanzania,Masumbwe,,,,,,
Italy,Matera,,,,,,
Indonesia,Maumere,,,,,,
France,Meaux,,,,,,
Italy,Meda,,,,,,
United States of America,Medfield,,,,,,
Brazil,Mendes,,,,,,
United States of America,Mesa,,,,,,
Germany,Lindlar,,,,,,
Germany,Lobau,,,,,,
Italy,Lodi,,,,,,
France,Lognes,,,,,,
Poland,Lomza,,,,,,
China,Longjing,,,,,,
Germany,Lorch,,,,,,
United States of America,Loveland,,,,,,
Angola,Lucapa,,,,,,
Switzerland,Lugano,,,,,,
United Republic of Tanzania,Madimba,,,,,,
Brazil,Mage,,,,,,
India,Mairwa,,,,,,
Unknown,Makung,,,,,,
Mexico,Manuel Doblado,,,,,,
Philippines,Maramag,,,,,,
Italy,Umbertide,,,,,,
Mexico,Uriangato,,,,,,
Unknown,Urk,,,,,,
Brazil,Uruguaiana,,,,,,
United States of America,Uxbridge,,,,,,
Germany,Vaihingen,,,,,,
Czechia,Valasske Mezirici,,,,,,
United States of America,Valley Station,,,,,,
United States of America,Van Wert,,,,,,
Germany,Vaterstetten,,,,,,
Sri Lanka,Vavuniya,,,,,,
France,Velizy Villacoublay,,,,,,
Netherlands,Venray,,,,,,
Switzerland,Vernier,,,,,,
Philippines,Vigan,,,,,,
India,Vijayawada,,,,,,
Russian Federation,Vikhorevka,,,,,,
Paraguay,Villa Hayes,,,,,,
Spain,Villablino,,,,,,
Colombia,Villavicencio,,,,,,
France,Villefontaine,,,,,,
France,Villefranche De Rouergue,,,,,,
France,Villiers Sur Marne,,,,,,
Germany,Velten,,,,,,
United States of America,Waltham,,,,,,
United Kingdom of Great Britain and Northern Ireland,Warwick,,,,,,
United States of America,Waterloo,,,,,,
United States of America,Wayland,,,,,,
Kenya,Webuye,,,,,,
Italy,Dalmine,,,,,,
India,Daltenganj,,,,,,
Thailand,Damnoen Saduak,,,,,,
Indonesia,Dampit,,,,,,
United States of America,Danville,,,,,,
United States of America,Dekalb,,,,,,
Central African Republic,Dekoa,,,,,,
Haiti,Desdunes,,,,,,
Ethiopia,Dese,,,,,,
United States of America,Detroit,,,,,,
France,Deville Les Rouen,,,,,,
India,Dhana,,,,,,
India,Dharmabad,,,,,,
Germany,Dinslaken,,,,,,
Mexico,Coatlinchan,,,,,,
India,Colgong,,,,,,
Unknown,Colwyn Bay,,,,,,
Cuba,Consolacion Del Sur,,,,,,
Spain,Coslada,,,,,,
Romania,Craiova,,,,,,
United States of America,Crystal,,,,,,
Colombia,Cucuta,,,,,,
United Kingdom of Great Britain and Northern Ireland,Cwmbran,,,,,,
United States of America,Donna,,,,,,
Burkina Faso,Dori,,,,,,
Romania,Drobeta Turnu Severin,,,,,,
Netherlands,Druten,,,,,,
Uzbekistan,Druzhba,,,,,,
Germany,Bitburg,,,,,,
Indonesia,Bitung,,,,,,
Russian Federation,Boguchar,,,,,,
France,Bonneville,,,,,,
Belgium,Boortmeerbeek,,,,,,
Brazil,Borba,,,,,,
United States of America,Bridgeton,,,,,,
Iran (Islamic Republic of),Omidiyeh,,,,,,
Netherlands,Oosterhout,,,,,,
Belgium,Oostkamp,,,,,,
India,Orai,,,,,,
United States of America,Orlando,,,,,,
Norway,Oslo,,,,,,
Mexico,Oteapan,,,,,,
Thailand,Pa Sang,,,,,,
Pakistan,Pabbi,,,,,,
India,Padrauna,,,,,,
Thailand,Pak Chong,,,,,,
Guatemala,Palencia,,,,,,
India,Pallikonda,,,,,,
Philippines,Pandi,,,,,,
Greece,Panorama,,,,,,
India,Pathankot,,,,,,
Italy,Pavia,,,,,,
Colombia,Paz De Ariporo,,,,,,
Indonesia,Pekalongan,,,,,,
United States of America,Pella,,,,,,
Indonesia,Pemangkat,,,,,,
Spain,Penarroya Pueblonuevo,,,,,,
Mexico,Penjamo,,,,,,
United States of America,Perris,,,,,,
Thailand,Phimai,,,,,,
Germany,Pinneberg,,,,,,
Poland,Pionki,,,,,,
France,Plougastel Daoulas,,,,,,
Ukraine,Pomichna,,,,,,
Venezuela (Bolivarian Republic of),Porlamar,,,,,,
United States of America,Port Orange,,,,,,
Brazil,Porto Alegre,,,,,,
Italy,Porto Tolle,,,,,,
France,Porto Vecchio,,,,,,
United States of America,Wheat Ridge,,,,,,
Unknown,Winthrop,,,,,,
China,Xiaoyi,,,,,,
China,Xihua,,,,,,
China,Xintai,,,,,,
China,Yangjiang,,,,,,
Japan,Yao,,,,,,
Netherlands,Aalten,,,,,,
United States of America,Aberdeen,,,,,,
Iran (Islamic Republic of),Abhar,,,,,,
Iran (Islamic Republic of),Agha Jari,,,,,,
Turkey,Akcaabat,,,,,,
Democratic Republic of the Congo,Aketi,,,,,,
Spain,Algete,,,,,,
Iran (Islamic Republic of),Aligudarz,,,,,,
Switzerland,Allschwil,,,,,,
Mexico,Asuncion Nochixtlan,,,,,,
Germany,Aue,,,,,,
Netherlands,Axel,,,,,,
Mali,Bafoulabe,,,,,,
Netherlands,Aalsmeer,,,,,,
Brazil,Aguas De Lindoia,,,,,,
Mexico,Ahome,,,,,,
Libya,Ajdabiya,,,,,,
Ethiopia,Aksum,,,,,,
Italy,Albino,,,,,,
Spain,Almeria,,,,,,
United States of America,Amherst Center,,,,,,
Colombia,Andalucia,,,,,,
India,Annur,,,,,,
Portugal,Anta,,,,,,
Unknown,Alvarado,,,,,,
Nigeria,Ankpa,,,,,,
Colombia,Aracataca,,,,,,
United States of America,Arlington Heights,,,,,,
Germany,Arnstadt,,,,,,
United States of America,Asbury Park,,,,,,
United Kingdom of Great Britain and Northern Ireland,Ashford,,,,,,
Russian Federation,Aykhal,,,,,,
Indonesia,Babat,,,,,,
Germany,Drensteinfurt,,,,,,
Ukraine,Dubno,,,,,,
France,Dumbea,,,,,,
Poland,Dzierzoniow,,,,,,
United States of America,East Northport,,,,,,
Belgium,Eeklo,,,,,,
United States of America,Egypt Lake Leto,,,,,,
Colombia,El Bordo,,,,,,
Mexico,El Fuerte,,,,,,
Venezuela (Bolivarian Republic of),El Tigre,,,,,,
Israel,Elat,,,,,,
United States of America,Ellington,,,,,,
United States of America,Elmira,,,,,,
Mexico,Encarnacion,,,,,,
Brazil,Encruzilhada Do Sul,,,,,,
Germany,Erwitte,,,,,,
Turkey,Eskisehir,,,,,,
United States of America,Everett,,,,,,
India,Farrukhabad,,,,,,
Turkey,Fatsa,,,,,,
Mexico,Fernandez,,,,,,
United States of America,Festus,,,,,,
United States of America,Fillmore,,,,,,
Italy,Follonica,,,,,,
United States of America,Fontana,,,,,,
Finland,Forssa,,,,,,
Russian Federation,Kamskiye Polyany,,,,,,
Japan,Kashiba,,,,,,
India,Kathor,,,,,,
India,Katwa,,,,,,
Canada,Kelowna,,,,,,
United States of America,Kelso,,,,,,
Morocco,Kenitra,,,,,,
United States of America,Key Largo,,,,,,
Iran (Islamic Republic of),Khomeynishahr,,,,,,
Ukraine,Kiev,,,,,,
Russian Federation,Kineshma,,,,,,
United States of America,Kingsburg,,,,,,
Kenya,Kisumu,,,,,,
Ukraine,Kivsharivka,,,,,,
India,Kodar,,,,,,
India,Kodungallur,,,,,,
Ukraine,Komsomolskoye,,,,,,
Iceland,Kopavogur,,,,,,
Burkina Faso,Koupela,,,,,,
Russian Federation,Kozmodemyansk,,,,,,
Cambodia,Kracheh,,,,,,
Indonesia,Kresek,,,,,,
Nigeria,Kumo,,,,,,
Japan,Kurihashi,,,,,,
Turkey,Kurtalan,,,,,,
Philippines,Labangan,,,,,,
United States of America,Ladson,,,,,,
Italy,Limbiate,,,,,,
Switzerland,Littau,,,,,,
China,Liuzhou,,,,,,
Zambia,Livingstone,,,,,,
Italy,Loano,,,,,,
Cameroon,Lolodorf,,,,,,
Mexico,Lombardia,,,,,,
France,Lorient,,,,,,
United Kingdom of Great Britain and Northern Ireland,Lowestoft,,,,,,
China,Lubu,,,,,,
Belgium,Lummen,,,,,,
Sweden,Lund,,,,,,
Sierra Leone,Lunsar,,,,,,
Russian Federation,Lvovskiy,,,,,,
United States of America,Lynwood,,,,,,
France,Lyon,,,,,,
Russian Federation,Magnitogorsk,,,,,,
Japan,Maizuru,,,,,,
Hungary,Mako,,,,,,
India,Mallasamudram,,,,,,
Mexico,Mapastepec,,,,,,
Spain,Marchena,,,,,,
Unknown,Martinsicuro,,,,,,
Japan,Mashiko,,,,,,
France,Mayenne,,,,,,
Russian Federation,Mayrtup,,,,,,
Italy,Menfi,,,,,,
France,Mennecy,,,,,,
Italy,Mentana,,,,,,
Italy,Mercogliano,,,,,,
Belgium,Meulebeke,,,,,,
Pakistan,Lahore,,,,,,
Brazil,Lajeado,,,,,,
Thailand,Lamphun,,,,,,
Germany,Landau,,,,,,
Germany,Landshut,,,,,,
United States of America,Lansdale,,,,,,
Italy,Latiano,,,,,,
France,Le Bouscat,,,,,,
Serbia,Lebane,,,,,,
Finland,Lempaala,,,,,,
China,Miaoli,,,,,,
Libya,Misratah,,,,,,
United States of America,Mission,,,,,,
Japan,Miyakonojo,,,,,,
United Republic of Tanzania,Mlandizi,,,,,,
India,Mohgaon,,,,,,
Italy,Molinella,,,,,,
Italy,Monreale,,,,,,
Belgium,Mons,,,,,,
Italy,Montale,,,,,,
France,Montbrison,,,,,,
Brazil,Monte Azul,,,,,,
Belgium,Moorslede,,,,,,
Japan,Moriguchi,,,,,,
France,Moulins,,,,,,
Malawi,Mponela,,,,,,
Uganda,Mubende,,,,,,
India,Murwara,,,,,,
United Republic of Tanzania,Mwanga,,,,,,
Ukraine,Myrhorod,,,,,,
Denmark,Naestved,,,,,,
Libya,Nalut,,,,,,
Philippines,Natappian,,,,,,
Uganda,Nebbi,,,,,,
Netherlands,Nederweert,,,,,,
Belgium,Neerpelt,,,,,,
Paraguay,Nemby,,,,,,
India,New Delhi,,,,,,
United States of America,Newport Beach,,,,,,
United States of America,Niceville,,,,,,
United States of America,North Bethesda,,,,,,
United States of America,North Marysville,,,,,,
United States of America,North Palm Beach,,,,,,
Zimbabwe,Norton,,,,,,
Poland,Nowa Sol,,,,,,
France,Obernai,,,,,,
Germany,Oberursel,,,,,,
Romania,Ocna Mures,,,,,,
Brazil,Oeiras Do Para,,,,,,
Poland,Olawa,,,,,,
United States of America,Chantilly,,,,,,
Bangladesh,Char Bhadrasan,,,,,,
Brazil,Chavantes,,,,,,
China,Chenghai,,,,,,
Mexico,Cheran,,,,,,
United States of America,Cheyenne,,,,,,
Italy,Chiari,,,,,,
France,Choisy Le Roi,,,,,,
Italy,Cicciano,,,,,,
Poland,Cieszyn,,,,,,
United Kingdom of Great Britain and Northern Ireland,Dumfries,,,,,,
United States of America,Easton,,,,,,
Turkey,Edirne,,,,,,
Germany,Einbeck,,,,,,
Colombia,El Banco,,,,,,
Egypt,El Mahalla El Kubra,,,,,,
Egypt,El Wasta,,,,,,
United States of America,Elizabethtown,,,,,,
Switzerland,Emmen,,,,,,
South Africa,Hermanus,,,,,,
Japan,Higashine,,,,,,
Czechia,Hlinsko,,,,,,
Belgium,Hoeilaart,,,,,,
United States of America,Holden,,,,,,
Cuba,Holguin,,,,,,
United States of America,Houston,,,,,,
Thailand,Huai Thalaeng,,,,,,
Mexico,Ensenada,,,,,,
France,Epinal,,,,,,
South Africa,Eshowe,,,,,,
United States of America,Fajardo,,,,,,
India,Farrukhnagar,,,,,,
Madagascar,Fenoarivo Atsinanana,,,,,,
United States of America,Fern Creek,,,,,,
Brazil,Flores Da Cunha,,,,,,
Germany,Florsheim,,,,,,
Brazil,Formoso Do Araguaia,,,,,,
United States of America,Fort Lee,,,,,,
Germany,Friesoythe,,,,,,
China,Fuyu,,,,,,
Unknown,Gallipoli,,,,,,
France,Gardanne,,,,,,
Germany,Garrel,,,,,,
Turkey,Gebze,,,,,,
Unknown,Girne,,,,,,
Colombia,Giron,,,,,,
Mexico,Miahuatlan,,,,,,
Kenya,Migori,,,,,,
Italy,Milan,,,,,,
Brazil,Mimoso Do Sul,,,,,,
Japan,Minamata,,,,,,
Japan,Miura,,,,,,
Spain,Moana,,,,,,
United States of America,Mobile,,,,,,
Italy,Moncalieri,,,,,,
Mozambique,Montepuez,,,,,,
Italy,Montesarchio,,,,,,
Canada,Montreal,,,,,,
United States of America,Moore,,,,,,
Switzerland,Morges,,,,,,
France,Morlaix,,,,,,
Russian Federation,Nazran,,,,,,
Greece,Nea Erithraia,,,,,,
Dominican Republic,Neiba,,,,,,
Israel,Netivot,,,,,,
Burundi,Ngozi,,,,,,
Netherlands,Nijkerk,,,,,,
Italy,Nizza Monferrato,,,,,,
United States of America,Nogales,,,,,,
Finland,Nokia,,,,,,
China,Nongan,,,,,,
United States of America,North Lindenhurst,,,,,,
United States of America,North Port,,,,,,
Italy,Novara,,,,,,
Nicaragua,Nueva Guinea,,,,,,
Central African Republic,Obo,,,,,,
United States of America,Oconomowoc,,,,,,
Mexico,Octopan,,,,,,
Poland,Olesnica,,,,,,
Germany,Mossingen,,,,,,
United States of America,Mount Pleasant,,,,,,
France,Mouvaux,,,,,,
Germany,Much,,,,,,
Germany,Muhlacker,,,,,,
Viet Nam,Nam Dinh,,,,,,
Mexico,Nanacamilpa,,,,,,
China,Nantou,,,,,,
Belgium,Mettet,,,,,,
United States of America,Mexico,,,,,,
Russian Federation,Mezhdurechenskiy,,,,,,
Tajikistan,Tursunzoda,,,,,,
Germany,Tuttlingen,,,,,,
Russian Federation,Tver,,,,,,
Italy,Udine,,,,,,
Spain,Torredonjimeno,,,,,,
United States of America,Torrington,,,,,,
France,Toul,,,,,,
France,Toulouse,,,,,,
France,Tours,,,,,,
Bosnia and Herzegovina,Trebinje,,,,,,
Slovakia,Trnava,,,,,,
Germany,Trostberg,,,,,,
Russian Federation,Tsimlyansk,,,,,,
Brazil,Tubarao,,,,,,
Kazakhstan,Shemonaikha,,,,,,
Kazakhstan,Shetpe,,,,,,
Japan,Shirakawa,,,,,,
Germany,Simbach,,,,,,
India,Sohagpur,,,,,,
Nigeria,Sokoto,,,,,,
Italy,Sarezzo,,,,,,
India,Sargur,,,,,,
Netherlands,Sassenheim,,,,,,
Angola,Saurimo,,,,,,
Germany,Schwetzingen,,,,,,
Unknown,Seal Beach,,,,,,
Turkey,Sebinkarahisar,,,,,,
Indonesia,Sewon,,,,,,
United States of America,Seguin,,,,,,
Unknown,Sept Iles,,,,,,
Italy,Seveso,,,,,,
Russian Federation,Tayga,,,,,,
Spain,Telde,,,,,,
Mexico,Teocaltiche,,,,,,
Brazil,Terra Roxa,,,,,,
Spain,Terrassa,,,,,,
Mexico,Tetla,,,,,,
Thailand,Tha Mai,,,,,,
China,Tieli,,,,,,
Belgium,Tielt,,,,,,
India,Tiruppuvanam,,,,,,
Russian Federation,Tolbazy,,,,,,
United States of America,Southfield,,,,,,
United States of America,Spring Hill,,,,,,
United Kingdom of Great Britain and Northern Ireland,Stamford,,,,,,
Netherlands,Steenbergen,,,,,,
United States of America,Stockbridge,,,,,,
Canada,Sudbury,,,,,,
Netherlands,Susteren,,,,,,
Russian Federation,Svobody,,,,,,
Russian Federation,Syasstroy,,,,,,
Hungary,Szombathely,,,,,,
Thailand,Takhli,,,,,,
Malaysia,Tanjong Karang,,,,,,
Malaysia,Tanjong Sepat,,,,,,
Mexico,Tarimoro,,,,,,
Spain,Tarrega,,,,,,
Bangladesh,Sarankhola,,,,,,
France,Sarcelles,,,,,,
Germany,Sarstedt,,,,,,
Iran (Islamic Republic of),Saveh,,,,,,
Japan,Sawara,,,,,,
Germany,Schwarzenberg,,,,,,
Brazil,Seabra,,,,,,
C̫te d'Ivoire,Seguela,,,,,,
Indonesia,Semarang,,,,,,
Brazil,Senhor Do Bonfim,,,,,,
Brazil,Sento Se,,,,,,
Kazakhstan,Serebryansk,,,,,,
China,Shaowu,,,,,,
United States of America,Sharon,,,,,,
United States of America,Shasta Lake,,,,,,
Germany,Singen,,,,,,
Belgium,Sint Katelijne Waver,,,,,,
India,Sirhind,,,,,,
India,Sirpur,,,,,,
India,Sirsaganj,,,,,,
Turkey,Sivas,,,,,,
Chile,Rancagua,,,,,,
India,Ranchi,,,,,,
United States of America,Randolph,,,,,,
Indonesia,Rangkasbitung,,,,,,
Indonesia,Rantauprapat,,,,,,
United States of America,Red Wing,,,,,,
Mexico,Reforma,,,,,,
India,Reoti,,,,,,
Mexico,Reynosa,,,,,,
Belgium,Rixensart,,,,,,
United States of America,Rock Springs,,,,,,
Germany,Rodental,,,,,,
Colombia,Roldanillo,,,,,,
Spain,Ronda,,,,,,
United States of America,Rosemont,,,,,,
Italy,Rovato,,,,,,
Spain,Rubi,,,,,,
Rwanda,Ruhengeri,,,,,,
Germany,Saalfeld,,,,,,
France,Saint Jean De Braye,,,,,,
United States of America,Salisbury,,,,,,
Mexico,San Agustin,,,,,,
Colombia,San Andres,,,,,,
Spain,San Fernando De Henares,,,,,,
Mexico,San Sebastian El Grande,,,,,,
China,Sanbu,,,,,,
Brazil,Santa Adelia,,,,,,
Philippines,Santa Ignacia,,,,,,
Brazil,Sao Leopoldo,,,,,,
India,Baikunthpur,,,,,,
India,Bakhtiyarpur,,,,,,
Azerbaijan,Baku,,,,,,
India,Balapur,,,,,,
India,Balasinor,,,,,,
Thailand,Bang Krathum,,,,,,
India,Bangalore,,,,,,
India,Barghat,,,,,,
India,Bargur,,,,,,
Guatemala,Barillas,,,,,,
Spain,Bejar,,,,,,
Brazil,Bela Vista De Goias,,,,,,
India,Beldanga,,,,,,
Nigeria,Bende,,,,,,
Brazil,Benjamin Constant,,,,,,
India,Betamcherla,,,,,,
Spain,Betera,,,,,,
United States of America,Beverly Hills,,,,,,
United States of America,Bexley,,,,,,
Turkey,Beysehir,,,,,,
Germany,Biberach,,,,,,
India,Bilsanda,,,,,,
Italy,Bitritto,,,,,,
Colombia,Bolivar,,,,,,
Portugal,Braga,,,,,,
Romania,Brasov,,,,,,
France,Brignoles,,,,,,
United States of America,Broken Arrow,,,,,,
France,Bron,,,,,,
Netherlands,Brunssum,,,,,,
Brazil,Brusque,,,,,,
Poland,Brzeg Dolny,,,,,,
Indonesia,Buaran,,,,,,
Uganda,Bundibugyo,,,,,,
India,Burhar,,,,,,
Russian Federation,Buturlinovka,,,,,,
Germany,Butzbach,,,,,,
Rwanda,Byumba,,,,,,
Venezuela (Bolivarian Republic of),Calabozo,,,,,,
Philippines,Calauan,,,,,,
Cuba,Camaguey,,,,,,
Brazil,Campo Grande,,,,,,
Mexico,Cancun,,,,,,
Brazil,Candeias,,,,,,
Italy,Capaccio,,,,,,
Morocco,Casablanca,,,,,,
Spain,Catarroja,,,,,,
France,Cenon,,,,,,
United States of America,Central Point,,,,,,
Mexico,Cerro Azul,,,,,,
Italy,Cervia,,,,,,
Australia,Cessnock,,,,,,
India,Chaibasa,,,,,,
Iran (Islamic Republic of),Chalus,,,,,,
United States of America,Champlin,,,,,,
China,Changji,,,,,,
Russian Federation,Chaplygin,,,,,,
France,Chatillon,,,,,,
Russian Federation,Cherepovets,,,,,,
China,Chongqing,,,,,,
Unknown,Clacton On Sea,,,,,,
Indonesia,Soreang,,,,,,
Russian Federation,Sosnovka,,,,,,
United States of America,South Miami,,,,,,
Poland,Sroda Wielkopolska,,,,,,
Germany,Stadtlohn,,,,,,
United States of America,Sterling,,,,,,
Czechia,Sternberk,,,,,,
Germany,Stockelsdorf,,,,,,
United States of America,Streamwood,,,,,,
Russian Federation,Sudogda,,,,,,
United States of America,Sugar Hill,,,,,,
Mongolia,Suhbaatar,,,,,,
China,Suicheng,,,,,,
Japan,Sunagawa,,,,,,
India,Sundarnagar,,,,,,
United Kingdom of Great Britain and Northern Ireland,Godalming,,,,,,
Turkey,Golkoy,,,,,,
Mexico,Gonzalez,,,,,,
Italy,Gorizia,,,,,,
Russian Federation,Gorno Altaysk,,,,,,
Netherlands,Gouda,,,,,,
United States of America,Grapevine,,,,,,
United States of America,Great Falls,,,,,,
Indonesia,Grogol,,,,,,
Malaysia,Gua Musang,,,,,,
Brazil,Guaiba,,,,,,
Ecuador,Guayaquil,,,,,,
Italy,Guidonia,,,,,,
India,Guntur,,,,,,
India,Gurdaspur,,,,,,
Belgium,Haacht,,,,,,
Japan,Handa,,,,,,
Japan,Hannan,,,,,,
Netherlands,Harenkarspel,,,,,,
United States of America,Harrisonburg,,,,,,
United Kingdom of Great Britain and Northern Ireland,Hartlepool,,,,,,
Denmark,Hedensted,,,,,,
South Africa,Heilbron,,,,,,
France,Hennebont,,,,,,
Belgium,Herselt,,,,,,
Germany,Hildburghausen,,,,,,
Germany,Hilter,,,,,,
Japan,Hirosaki,,,,,,
China,Huaidian,,,,,,
Romania,Hunedoara,,,,,,
Germany,Hurth,,,,,,
Japan,Iida,,,,,,
Japan,Ikeda,,,,,,
Republic of North Macedonia,Ilinden,,,,,,
Philippines,Irosin,,,,,,
India,Islamnagar,,,,,,
United States of America,Ives Estates,,,,,,
Japan,Iwakura,,,,,,
Russian Federation,Izobilnyy,,,,,,
United States of America,Jacinto City,,,,,,
Guatemala,Jalapa,,,,,,
India,Jashpurnagar,,,,,,
Brazil,Jequie,,,,,,
India,Jhargram,,,,,,
Brazil,Joacaba,,,,,,
Brazil,Jose De Freitas,,,,,,
Uruguay,Juan Lacaze,,,,,,
Russian Federation,Kaduy,,,,,,
India,Kalagarh,,,,,,
United States of America,Kalispell,,,,,,
India,Kalol,,,,,,
Uganda,Kamuli,,,,,,
Russian Federation,Kantyshevo,,,,,,
Malawi,Karonga,,,,,,
Zambia,Katete,,,,,,
India,Kathua,,,,,,
Japan,Katsuyama,,,,,,
India,Kayalpattinam,,,,,,
United States of America,Kewanee,,,,,,
Iran (Islamic Republic of),Khalkhal,,,,,,
Pakistan,Khangah Dogran,,,,,,
Thailand,Khao Wong,,,,,,
Colombia,Marinilla,,,,,,
Sweden,Marsta,,,,,,
Italy,Massafra,,,,,,
Pakistan,Matiari,,,,,,
Pakistan,Matli,,,,,,
