Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump,Timestamp,Season
Germany,Halle,Sector_3,51.4691,11.98773,3.0,24.78,18.31,1.23,40.94,259.11,27.59,11.5,75,5.9,Spring,35.36,239.36,1466.99,915.46,2025-03-17 16:06:00,spring
Russia,Krasnoyarsk,Sector_2,56.02162,92.85087,2.0,0.44,1.3,0.31,99.45,98.98,0.47,-3.4,72,7.8,Spring,68.81,1424.51,5000.0,505.22,2025-04-15 08:07:00,spring
Germany,Magdeburg,Sector_1,52.11193,11.60717,3.0,22.16,21.08,1.01,32.24,241.85,24.47,13.1,76,0.7,Spring,124.66,609.68,1900.18,52.03,2025-03-03 13:34:00,spring
Pakistan,Mingora,Sector_4,34.78875,72.38242,5.0,208.56,14.91,6.7,145.5,1557.08,284.95,26.1,10,2.7,Spring,450.48,5000.0,5000.0,5000.0,2025-03-07 13:04:00,spring
China,Luoyang,Sector_4,34.62459,112.43622,5.0,231.18,68.94,17.98,12.49,961.1,283.2,7.1,38,2.3,Spring,7.53,5000.0,5000.0,5000.0,2025-03-03 15:06:00,spring
USA,Houston,Sector_4,29.73315,-95.38367,2.0,1.5,0.88,0.22,106.12,85.54,2.3,25.4,85,3.5,Spring,9.75,5000.0,5000.0,5000.0,2025-03-24 10:39:00,spring
Indonesia,Makassar,City Center,-5.1342962,119.4124282,1.0,1.98,0.3,0.09,74.81,142.99,4.36,35.6,76,2.8,Spring,139.09,575.12,5000.0,5000.0,2025-03-09 16:22:00,spring
Brazil,Recife,Sector_1,-8.08941,-34.90679,2.0,2.0,0.33,0.15,103.53,78.75,4.69,36.4,45,5.4,Spring,135.57,244.18,5000.0,1243.89,2025-03-02 11:45:00,spring
Russia,Omsk,Sector_2,55.00981,73.32932,1.0,4.2,6.9,1.6,40.6,186.49,3.57,-15.0,64,2.8,Spring,608.9,131.07,671.5,521.57,2025-03-02 16:16:00,spring
Russia,Nizhny Tagil,City Center,57.9076001,59.97077,1.0,2.07,3.89,1.08,63.49,129.65,2.64,-7.7,82,3.8,Spring,47.82,178.41,5000.0,1496.56,2025-04-13 20:43:00,spring
Indonesia,Palembang,Sector_2,-2.99881,104.75332,1.0,6.55,4.1,0.5,18.57,271.63,10.51,36.4,76,2.0,Spring,149.96,5000.0,5000.0,5000.0,2025-04-14 08:39:00,spring
China,Qingdao,City Center,36.0663249,120.3777659,4.0,45.85,20.01,14.02,58.79,363.77,68.7,5.9,38,1.9,Spring,84.18,1291.76,5000.0,5000.0,2025-04-18 10:29:00,spring
Russia,Samara,Sector_4,53.23616,50.12836,1.0,6.19,6.72,0.44,25.94,143.49,6.32,8.0,72,1.9,Spring,2942.88,5000.0,5000.0,5000.0,2025-04-07 11:09:00,spring
Pakistan,Kohat,Sector_1,33.61346,71.44116,5.0,55.15,10.46,2.6,81.99,636.39,110.48,20.4,10,1.6,Spring,410.79,5000.0,5000.0,5000.0,2025-03-06 14:27:00,spring
Russia,Stavropol,Sector_4,44.87689,43.43521,1.0,5.16,6.15,1.59,59.4,159.56,6.96,10.5,60,1.4,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-27 13:18:00,spring
India,Chennai,City Center,13.0836939,80.270186,4.0,51.46,7.79,6.48,152.62,202.98,70.81,33.0,58,3.3,Spring,38.66,405.71,5000.0,1295.49,2025-04-16 14:20:00,spring
Russia,Krasnodar,Sector_4,45.0235,38.93166,2.0,1.09,2.51,0.95,86.18,100.53,1.85,9.4,80,2.8,Spring,952.54,1159.81,2365.24,410.45,2025-04-15 18:13:00,spring
Bangladesh,Shibganj,City Center,24.6813931,88.1582985,5.0,225.85,25.69,7.36,67.24,1022.89,217.15,25.6,34,4.2,Spring,223.23,5000.0,5000.0,5000.0,2025-04-15 10:07:00,spring
China,Luoyang,Sector_3,34.59046,112.42151,5.0,245.92,70.2,22.5,11.45,1430.39,293.71,14.1,39,2.3,Spring,3.91,5000.0,5000.0,5000.0,2025-03-19 14:56:00,spring
Brazil,Goiânia,Sector_1,-16.70144,-49.26347,1.0,2.72,1.64,0.08,28.22,172.81,2.95,28.7,48,2.9,Spring,60.04,5000.0,5000.0,5000.0,2025-05-06 15:45:00,spring
Germany,Karlsruhe,Sector_2,49.02497,8.40692,2.0,10.22,18.35,1.14,78.74,213.72,13.0,16.0,71,2.0,Spring,165.74,442.94,2474.67,1301.62,2025-03-19 09:12:00,spring
Indonesia,Palembang,Sector_4,-3.01835,104.75063,2.0,6.39,3.3,0.48,14.57,334.37,10.56,40.2,66,2.1,Spring,52.6,1352.8,5000.0,5000.0,2025-04-26 09:02:00,spring
USA,Long Beach,Sector_4,33.81126,-118.19392,3.0,20.18,0.48,0.32,112.51,156.51,33.33,17.3,76,2.5,Spring,21.65,655.97,5000.0,1333.52,2025-03-21 14:30:00,spring
China,Linyi,Sector_2,35.11976,118.40036,5.0,151.82,51.58,13.5,0.08,1476.99,198.07,8.1,45,2.4,Spring,163.69,5000.0,5000.0,5000.0,2025-04-27 17:55:00,spring
Bangladesh,Tongī,Sector_1,23.94829,90.41142,5.0,72.17,7.94,2.09,92.88,447.53,92.18,26.7,60,1.6,Spring,252.98,5000.0,5000.0,5000.0,2025-05-17 17:35:00,spring
Brazil,Rio de Janeiro,Sector_2,-22.93633,-43.24259,1.0,3.6,0.06,0.17,63.39,53.04,17.79,33.1,58,4.7,Spring,174.19,181.31,5000.0,5000.0,2025-05-01 08:32:00,spring
India,Amritsar,Sector_2,31.64761,74.84833,5.0,244.52,18.77,3.04,92.32,875.68,290.99,25.3,23,0.9,Spring,635.51,5000.0,5000.0,5000.0,2025-04-20 16:40:00,spring
Germany,Berlin,Sector_3,52.47975,13.42358,3.0,21.54,15.71,1.35,30.14,223.82,29.94,13.0,77,4.3,Spring,129.19,753.59,2062.48,290.24,2025-03-25 19:32:00,spring
Bangladesh,Rangpur,City Center,25.6376135,89.0826381,5.0,126.92,13.54,3.91,107.4,723.21,156.21,28.9,29,1.9,Spring,977.86,5000.0,5000.0,5000.0,2025-04-06 20:40:00,spring
China,Changzhou,Sector_2,31.77512,119.98274,5.0,159.2,56.31,13.73,0.0,1153.91,231.79,16.6,50,3.3,Spring,166.87,273.47,5000.0,5000.0,2025-05-30 19:03:00,spring
Russia,Tyumen,Sector_1,57.18186,65.55374,1.0,1.79,5.82,1.25,46.06,157.72,2.84,-5.0,59,3.5,Spring,23.17,396.49,5000.0,1401.62,2025-05-18 10:18:00,spring
Germany,Duisburg,Sector_4,51.4309,6.77415,1.0,5.86,8.82,0.6,46.7,144.73,8.52,19.4,70,4.7,Spring,66.57,614.37,5000.0,667.23,2025-05-20 18:51:00,spring
India,Hyderabad,Sector_1,17.3489,78.47415,5.0,88.44,6.64,4.78,128.42,294.39,90.48,26.9,37,2.6,Spring,55.58,5000.0,5000.0,5000.0,2025-03-05 12:23:00,spring
Nigeria,Ondo,Sector_2,7.01917,5.04132,1.0,1.89,0.1,0.07,33.43,105.79,3.84,41.2,17,3.7,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-15 16:41:00,spring
Russia,Ryazan,City Center,54.6295687,39.7425039,1.0,6.1,3.01,0.53,89.49,138.45,6.56,7.0,85,3.7,Spring,71.94,364.92,5000.0,1012.79,2025-05-21 18:51:00,spring
India,Coimbatore,City Center,11.0018115,76.9628425,3.0,30.21,17.65,4.99,75.35,407.35,46.26,33.7,38,2.5,Spring,16.09,0.0,1806.59,5000.0,2025-05-15 08:27:00,spring
USA,Philadelphia,Sector_4,39.94083,-75.15716,2.0,10.2,9.03,1.3,59.27,169.58,15.91,11.8,53,4.7,Spring,256.07,684.61,5000.0,1229.35,2025-04-29 19:58:00,spring
Russia,Yekaterinburg,City Center,56.8382071,60.6007886,1.0,1.08,2.18,1.17,68.43,103.24,1.35,-7.1,68,2.5,Spring,18.17,1118.12,5000.0,310.98,2025-03-15 12:07:00,spring
Brazil,Jaboatão dos Guararapes,City Center,-8.1752476,-34.9468716,2.0,1.88,0.42,0.19,105.16,73.74,4.04,40.6,53,5.5,Spring,295.59,285.96,5000.0,812.23,2025-04-13 15:45:00,spring
Pakistan,Karachi,Sector_4,24.87195,67.0276,5.0,136.85,0.53,7.7,177.35,298.39,171.66,23.8,27,3.5,Spring,91.8,729.58,5000.0,5000.0,2025-03-17 18:34:00,spring
India,Srinagar,Sector_4,34.08867,74.86816,5.0,155.06,18.58,3.32,101.66,1360.94,226.76,19.8,14,1.6,Spring,119.33,5000.0,5000.0,5000.0,2025-03-06 10:31:00,spring
Bangladesh,Noakhali,Sector_1,22.2892,91.15201,5.0,57.58,0.57,3.16,180.53,235.22,76.94,30.8,49,5.5,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-24 10:44:00,spring
Russia,Nizhny Novgorod,City Center,56.2769292,43.9212981,1.0,3.37,14.86,0.93,33.1,167.95,4.68,12.4,87,1.6,Spring,45.01,603.2,5000.0,367.99,2025-04-18 17:48:00,spring
Russia,Naberezhnye Chelny,Sector_2,55.74901,52.40972,1.0,5.48,3.75,0.99,57.13,131.22,5.49,0.9,77,1.9,Spring,562.5,1850.99,5000.0,162.21,2025-04-05 15:43:00,spring
USA,Sacramento,Sector_2,38.56087,-121.53616,1.0,6.82,12.99,0.76,47.35,156.63,9.5,14.3,80,6.7,Spring,304.74,234.22,691.96,1961.38,2025-05-02 20:32:00,spring
Indonesia,Cirebon,City Center,-6.7137044,108.5608483,1.0,1.59,1.38,0.22,43.08,100.98,3.99,39.6,65,2.6,Spring,122.82,478.59,436.94,408.47,2025-05-24 10:48:00,spring
Bangladesh,Saidpur,Sector_1,25.78168,88.86632,5.0,138.73,13.49,4.43,103.72,655.58,139.56,26.8,35,2.1,Spring,1287.61,1654.71,5000.0,5000.0,2025-03-29 15:14:00,spring
Indonesia,Sukabumi,City Center,-7.0764509,106.7346608,1.0,1.65,0.11,0.1,51.28,60.24,6.23,31.6,81,1.3,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-16 17:11:00,spring
USA,Raleigh,Sector_4,35.76407,-78.63214,2.0,11.69,6.15,0.67,75.32,218.22,15.66,17.4,28,0.9,Spring,71.61,609.88,5000.0,2284.83,2025-05-19 11:33:00,spring
Bangladesh,Narayanganj,Sector_4,23.61907,90.48664,5.0,75.69,6.34,2.24,86.4,392.02,94.36,32.5,35,4.1,Spring,840.08,1294.41,5000.0,5000.0,2025-04-01 20:13:00,spring
USA,Chicago,City Center,41.8755616,-87.6244212,2.0,8.75,8.89,0.21,36.55,221.52,9.08,11.3,76,4.3,Spring,7.85,241.55,5000.0,211.65,2025-03-10 20:52:00,spring
Brazil,Salvador,City Center,-12.9822499,-38.4812772,2.0,1.15,0.15,0.13,89.71,51.55,6.3,34.3,31,6.0,Spring,72.68,5000.0,5000.0,5000.0,2025-05-01 16:42:00,spring
Pakistan,Muzaffargarh,Sector_2,30.05549,71.16214,5.0,203.2,9.66,2.47,107.91,883.87,385.97,21.7,10,3.7,Spring,222.93,5000.0,5000.0,5000.0,2025-03-01 13:51:00,spring
Nigeria,Warri,Sector_1,5.50604,5.7064,1.0,0.93,0.07,0.07,25.84,94.69,3.05,38.1,46,4.2,Spring,5000.0,5000.0,5000.0,5000.0,2025-05-02 10:04:00,spring
Russia,Omsk,Sector_1,54.96151,73.35445,1.0,4.02,7.07,1.65,41.21,190.0,3.58,-15.1,68,2.4,Spring,493.6,5000.0,5000.0,5000.0,2025-04-16 16:01:00,spring
India,Allahabad,Sector_2,25.41853,81.79074,5.0,101.44,14.48,3.57,90.25,478.34,149.28,27.8,27,2.0,Spring,171.12,5000.0,5000.0,5000.0,2025-04-06 20:44:00,spring
Pakistan,Nawabshah,Sector_3,26.24077,68.39436,5.0,179.14,9.82,4.4,125.4,740.01,302.72,29.4,10,1.3,Spring,273.33,5000.0,5000.0,5000.0,2025-05-23 20:29:00,spring
USA,Phoenix,Sector_3,33.41346,-112.08945,3.0,21.55,1.43,0.71,119.65,136.87,53.34,19.2,43,2.6,Spring,825.75,0.0,2175.23,205.14,2025-05-29 15:16:00,spring
Brazil,Belo Horizonte,Sector_3,-19.94943,-43.93537,1.0,6.17,1.16,0.43,65.92,175.14,5.45,31.1,51,3.2,Spring,80.64,5000.0,5000.0,5000.0,2025-03-02 13:18:00,spring
Indonesia,Binjai,Sector_2,3.58609,98.46968,1.0,4.97,1.13,0.13,5.42,156.97,5.13,34.5,80,1.3,Spring,954.54,5000.0,5000.0,5000.0,2025-03-25 16:43:00,spring
Brazil,Brasília,Sector_4,-10.34524,-53.232,1.0,0.36,0.04,0.0,11.05,100.42,0.39,36.0,45,2.0,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-09 09:32:00,spring
Brazil,Niterói,Sector_4,-22.90729,-43.1098,1.0,3.64,0.06,0.12,66.84,61.65,13.94,33.0,66,5.0,Spring,201.82,342.34,5000.0,5000.0,2025-03-27 20:30:00,spring
Indonesia,Balikpapan,Sector_2,-1.21315,116.83556,1.0,6.87,3.1,0.54,11.24,180.76,8.5,36.8,80,0.8,Spring,49.79,5000.0,5000.0,5000.0,2025-03-20 13:41:00,spring
Nigeria,Makurdi,Sector_3,7.72072,8.55605,5.0,71.34,2.6,1.34,61.8,363.25,251.91,44.9,10,2.1,Spring,423.35,5000.0,5000.0,5000.0,2025-03-05 14:55:00,spring
Russia,Astrakhan,Sector_4,46.37677,48.01968,2.0,2.63,0.45,0.18,98.22,93.52,10.85,12.8,34,4.6,Spring,841.6,0.0,5000.0,5000.0,2025-04-10 09:14:00,spring
Pakistan,Mardan,Sector_1,34.20419,72.07763,5.0,172.04,8.35,5.56,181.96,894.27,209.05,24.3,10,2.3,Spring,572.48,5000.0,5000.0,5000.0,2025-03-18 10:09:00,spring
USA,Charlotte,Sector_1,35.19252,-80.85438,2.0,8.45,5.98,0.76,66.98,145.61,12.39,14.8,40,3.4,Spring,180.71,2015.18,5000.0,751.7,2025-03-12 16:40:00,spring
Pakistan,Mirpur Khas,Sector_3,25.50265,69.04897,5.0,194.09,11.88,1.73,85.65,503.8,283.27,26.8,10,3.2,Spring,1477.16,5000.0,5000.0,5000.0,2025-05-01 10:39:00,spring
China,Handan,City Center,36.6107711,114.4857072,5.0,250.58,125.24,50.07,0.0,1812.17,353.13,14.8,43,4.7,Spring,82.01,5000.0,5000.0,5000.0,2025-05-27 19:50:00,spring
China,Nanchang,Sector_4,28.67769,116.05054,5.0,187.1,53.77,25.86,33.5,1035.49,229.71,18.3,35,5.2,Spring,606.17,5000.0,5000.0,5000.0,2025-05-08 13:15:00,spring
Russia,Ulan-Ude,Sector_3,51.82819,107.59961,1.0,6.15,3.21,0.53,60.1,128.74,5.52,-7.8,71,2.6,Spring,19.86,93.39,5000.0,1413.19,2025-05-09 11:06:00,spring
Brazil,Serra,Sector_4,-20.08356,-40.28914,1.0,5.24,8.39,1.56,58.75,153.91,7.56,41.3,34,6.4,Spring,169.05,5000.0,5000.0,5000.0,2025-03-13 20:04:00,spring
Russia,Tver,Sector_3,56.85649,35.86519,2.0,3.84,3.37,0.57,89.05,117.19,3.88,10.6,77,3.2,Spring,106.31,596.24,5000.0,667.58,2025-05-19 15:48:00,spring
Indonesia,Cimahi,Sector_2,-6.8602,107.53202,1.0,1.58,0.28,0.09,50.62,69.84,5.88,36.5,68,2.0,Spring,626.26,5000.0,5000.0,5000.0,2025-03-21 10:40:00,spring
Brazil,Maceió,Sector_4,-9.67972,-35.76217,1.0,1.04,0.07,0.11,81.97,57.07,4.83,43.7,31,6.0,Spring,231.46,0.0,1498.14,5000.0,2025-05-29 14:32:00,spring
Russia,Rostov-on-Don,City Center,47.2222596,39.7198736,2.0,8.09,10.08,1.37,39.53,164.72,9.71,9.3,72,2.4,Spring,62.63,634.59,5000.0,138.23,2025-05-29 20:03:00,spring
Brazil,São Gonçalo,City Center,-22.8219014,-43.0309252,1.0,4.07,0.05,0.18,46.24,66.21,18.47,33.0,64,4.6,Spring,321.33,648.32,5000.0,5000.0,2025-04-02 08:08:00,spring
Nigeria,Ado Ekiti,Sector_4,7.60461,5.21076,1.0,3.66,0.44,0.3,45.54,147.71,8.16,40.1,10,2.9,Spring,348.14,5000.0,5000.0,5000.0,2025-05-29 20:54:00,spring
India,Aurangabad,Sector_1,19.89377,75.38053,5.0,99.59,5.84,7.15,160.62,303.71,116.1,27.6,56,0.6,Spring,175.61,0.0,5000.0,5000.0,2025-05-01 14:03:00,spring
India,Ghaziabad,Sector_3,28.73113,77.45964,5.0,139.32,28.82,3.57,53.38,793.96,232.67,28.8,10,3.1,Spring,281.38,696.49,5000.0,5000.0,2025-03-17 19:02:00,spring
Russia,Kemerovo,City Center,55.3550907,86.0871213,1.0,0.42,2.05,0.49,66.43,128.54,0.41,-10.0,51,5.7,Spring,32.48,1426.33,5000.0,1375.85,2025-05-08 19:23:00,spring
Germany,Hamburg,Sector_1,53.57411,9.94842,2.0,16.04,21.37,3.55,19.65,202.29,30.99,16.1,70,4.1,Spring,24.37,454.32,5000.0,467.09,2025-05-06 12:16:00,spring
USA,San Antonio,Sector_1,29.43052,-98.47681,1.0,2.71,3.25,0.04,50.27,124.17,7.15,24.3,84,2.0,Spring,309.55,449.26,5000.0,408.37,2025-05-14 14:52:00,spring
USA,Boston,Sector_2,42.37011,-71.08791,2.0,8.66,7.55,2.22,81.63,117.31,10.37,9.3,31,9.5,Spring,61.8,245.08,5000.0,399.37,2025-03-12 10:54:00,spring
Germany,Oberhausen,Sector_3,51.48031,6.91476,1.0,5.34,10.46,0.51,45.64,137.22,8.02,13.0,70,1.1,Spring,813.44,5000.0,5000.0,5000.0,2025-03-12 09:12:00,spring
Russia,Rostov-on-Don,Sector_2,47.25851,39.735,2.0,7.94,8.89,1.5,43.06,205.42,13.42,7.8,75,2.4,Spring,1542.13,410.14,5000.0,1982.53,2025-05-10 18:24:00,spring
India,Jabalpur,Sector_4,23.18786,79.95291,3.0,32.19,3.24,2.6,104.03,223.33,45.95,20.3,71,1.8,Spring,963.64,5000.0,5000.0,5000.0,2025-03-03 18:55:00,spring
Brazil,São Vicente,Sector_2,-23.99028,-46.39517,1.0,2.72,0.05,0.18,51.37,47.56,17.91,27.8,73,2.0,Spring,493.85,5000.0,5000.0,5000.0,2025-03-06 12:54:00,spring
India,Thane,Sector_1,19.36658,73.41724,5.0,142.3,9.04,19.56,225.75,584.16,195.29,32.9,23,0.8,Spring,1452.62,5000.0,5000.0,5000.0,2025-04-30 10:15:00,spring
Russia,Kirov,Sector_1,58.59109,49.66109,1.0,3.51,9.08,0.66,34.4,136.72,4.22,-9.8,82,2.4,Spring,302.99,328.26,1616.96,205.25,2025-03-01 16:15:00,spring
Pakistan,Kohat,Sector_3,33.58292,71.44719,4.0,39.4,10.35,0.99,65.28,422.36,115.68,25.4,10,0.8,Spring,391.48,5000.0,5000.0,5000.0,2025-05-06 11:19:00,spring
China,Wuhan,Sector_3,30.60337,114.28945,5.0,298.9,108.05,25.82,0.0,2060.47,387.97,16.7,34,2.6,Spring,93.27,5000.0,5000.0,5000.0,2025-03-28 08:21:00,spring
Indonesia,Bontang,Sector_1,0.13863,117.44773,1.0,3.12,4.65,0.94,22.35,200.1,4.59,32.7,70,1.4,Spring,84.51,5000.0,5000.0,5000.0,2025-03-18 10:35:00,spring
Germany,Cologne,Sector_2,50.94786,6.92569,2.0,11.28,19.68,0.94,17.43,204.56,12.4,14.2,67,2.4,Spring,516.98,84.32,5000.0,636.59,2025-05-14 12:24:00,spring
USA,Arlington,Sector_3,32.73595,-97.07807,1.0,2.99,3.77,0.09,63.4,110.02,4.85,16.9,64,4.1,Spring,75.65,145.79,5000.0,5000.0,2025-03-21 08:05:00,spring
Nigeria,Ondo,Sector_1,7.0189,5.06628,1.0,2.07,0.12,0.06,35.51,110.39,3.99,39.8,17,3.4,Spring,5000.0,5000.0,5000.0,5000.0,2025-04-01 14:34:00,spring
Nigeria,Abuja,Sector_3,9.07203,7.49593,5.0,77.19,0.64,0.39,95.33,220.1,267.55,41.3,10,2.0,Spring,49.11,448.53,5000.0,5000.0,2025-04-16 10:22:00,spring
Germany,Mönchengladbach,Sector_1,51.18034,6.38035,2.0,7.58,14.5,0.61,18.73,212.01,13.5,17.3,65,4.3,Spring,532.57,576.43,0.0,1070.65,2025-05-04 11:49:00,spring
USA,Charlotte,Sector_3,35.20826,-80.83634,2.0,8.49,7.03,1.05,74.1,166.34,11.37,11.4,41,3.6,Spring,60.11,5000.0,5000.0,5000.0,2025-04-22 10:54:00,spring
Russia,Khabarovsk,Sector_1,51.64447,136.15989,1.0,0.4,0.11,0.01,79.58,108.8,0.41,-16.8,71,2.1,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-11 15:45:00,spring
Brazil,Mogi das Cruzes,Sector_2,-23.5552,-46.18188,2.0,2.76,0.05,0.15,53.27,35.79,17.83,31.0,57,4.9,Spring,70.19,677.43,1009.65,5000.0,2025-04-01 20:39:00,spring
Nigeria,Jos,Sector_3,9.90597,8.90781,5.0,97.55,0.83,0.22,80.49,131.42,322.16,35.6,10,3.6,Spring,391.53,5000.0,5000.0,5000.0,2025-03-15 15:39:00,spring
Indonesia,Malang,Sector_3,-7.95757,112.6199,1.0,2.59,0.03,0.12,62.62,50.47,10.4,37.6,80,1.2,Spring,82.84,552.81,1611.58,5000.0,2025-03-05 10:42:00,spring
USA,Milwaukee,Sector_1,43.04766,-87.8928,2.0,2.16,5.71,0.4,79.18,111.65,2.84,8.4,65,4.1,Spring,52.24,826.72,1998.71,1070.99,2025-04-12 18:22:00,spring
China,Lanzhou,Sector_1,36.46918,103.76061,4.0,42.35,18.3,9.05,53.51,346.58,66.82,6.8,31,2.3,Spring,375.04,5000.0,5000.0,5000.0,2025-04-21 17:17:00,spring
Germany,Düsseldorf,Sector_4,51.2271,6.7283,1.0,7.05,13.81,0.7,45.26,180.46,9.0,18.8,72,4.2,Spring,1029.32,751.48,5000.0,787.23,2025-03-07 08:22:00,spring
China,Kunming,Sector_3,25.03272,102.69482,3.0,31.45,21.99,2.76,21.48,552.93,40.98,16.0,83,0.3,Spring,159.21,1215.47,1732.88,1418.0,2025-05-30 15:52:00,spring
Germany,Potsdam,Sector_4,52.39077,13.11363,3.0,21.23,15.69,1.32,41.37,206.63,32.25,10.5,77,3.2,Spring,576.49,859.18,5000.0,451.84,2025-04-30 14:23:00,spring
Germany,Karlsruhe,Sector_4,49.00596,8.35033,2.0,13.82,16.43,0.8,65.82,262.73,15.21,13.0,74,2.1,Spring,22.11,5.97,2103.82,360.46,2025-03-07 18:27:00,spring
Brazil,Cuiabá,Sector_1,-15.59085,-56.12671,1.0,0.81,0.23,0.03,25.92,84.46,0.88,35.6,57,3.5,Spring,155.15,97.9,5000.0,1253.42,2025-05-02 13:52:00,spring
India,Allahabad,City Center,25.4381302,81.8338005,5.0,98.65,12.88,3.3,87.51,422.21,138.93,26.9,19,2.0,Spring,24.93,5000.0,5000.0,5000.0,2025-05-22 08:28:00,spring
Russia,Tolyatti,City Center,53.5098845,49.4189187,1.0,4.41,7.29,0.51,27.86,171.26,5.56,6.4,75,2.2,Spring,241.93,949.07,1501.59,456.44,2025-04-14 13:52:00,spring
Nigeria,Zaria,Sector_3,11.00557,7.64642,5.0,91.01,1.14,0.9,105.09,194.17,345.76,33.9,10,3.3,Spring,351.84,5000.0,5000.0,5000.0,2025-03-25 19:41:00,spring
India,Varanasi,Sector_3,25.36405,82.97191,5.0,115.46,4.32,2.46,103.64,403.43,144.39,25.8,18,2.3,Spring,333.39,5000.0,5000.0,5000.0,2025-03-05 12:10:00,spring
China,Wuxi,Sector_2,31.60753,120.28413,5.0,200.78,72.35,15.97,0.0,1024.81,247.91,21.1,56,4.2,Spring,35.9,759.87,1253.06,5000.0,2025-05-11 08:04:00,spring
USA,El Paso,Sector_4,31.74409,-106.48719,1.0,5.99,2.01,0.23,41.96,94.02,5.62,15.0,23,3.1,Spring,140.0,1000.94,5000.0,5000.0,2025-05-26 20:30:00,spring
India,Guwahati,City Center,26.1805978,91.753943,3.0,28.12,9.11,0.93,35.63,272.94,41.91,30.0,75,1.4,Spring,266.34,1162.53,5000.0,5000.0,2025-03-21 13:21:00,spring
Pakistan,Chiniot,Sector_1,31.71725,72.96441,5.0,268.98,12.4,3.42,89.13,1197.01,372.04,29.6,10,3.0,Spring,1.73,5000.0,5000.0,5000.0,2025-05-06 08:39:00,spring
China,Shenzhen,Sector_1,22.56266,114.05894,5.0,110.19,23.01,37.12,134.84,565.67,170.14,31.0,74,2.7,Spring,26.42,5000.0,5000.0,5000.0,2025-05-28 10:47:00,spring
India,Madurai,Sector_1,9.91585,78.14634,1.0,7.24,13.61,2.24,24.92,245.38,12.28,33.6,52,4.5,Spring,86.76,5000.0,5000.0,5000.0,2025-03-02 20:11:00,spring
Pakistan,Rahim Yar Khan,City Center,28.417607,70.3036512,5.0,232.37,2.59,10.26,188.21,793.3,519.09,26.9,10,3.6,Spring,204.88,508.01,5000.0,5000.0,2025-05-06 14:53:00,spring
Nigeria,Abuja,Sector_2,9.0627,7.53004,5.0,79.13,0.74,0.34,108.8,215.43,240.76,43.6,10,2.5,Spring,532.83,5000.0,5000.0,5000.0,2025-05-25 15:25:00,spring
China,Zhongshan,Sector_1,22.53883,113.37275,5.0,122.74,24.83,37.58,117.65,603.54,164.01,32.0,35,2.0,Spring,0.4,596.86,5000.0,5000.0,2025-03-01 10:39:00,spring
China,Taiyuan,Sector_1,37.90377,112.54863,5.0,69.26,49.09,33.05,21.99,626.43,125.14,7.1,58,0.9,Spring,504.22,0.0,5000.0,5000.0,2025-04-27 20:27:00,spring
Nigeria,Makurdi,Sector_2,7.74756,8.5671,5.0,81.46,3.18,1.34,49.67,450.04,240.6,44.2,10,2.3,Spring,1474.95,5000.0,5000.0,5000.0,2025-03-30 14:25:00,spring
Brazil,Santo André,Sector_4,-23.64757,-46.53573,1.0,2.44,0.06,0.14,68.82,44.26,16.94,24.8,64,6.6,Spring,99.78,244.19,5000.0,671.71,2025-03-12 20:20:00,spring
Russia,Stavropol,Sector_3,44.86298,43.41184,1.0,4.73,7.78,1.75,67.72,131.81,6.57,9.9,58,2.1,Spring,5000.0,5000.0,5000.0,5000.0,2025-03-26 11:09:00,spring
Pakistan,Jhang,Sector_1,31.26774,72.29648,5.0,342.12,20.67,2.49,98.98,1413.51,385.72,30.3,10,2.7,Spring,335.32,5000.0,5000.0,5000.0,2025-04-13 11:40:00,spring
Pakistan,Kotri,Sector_4,25.37863,68.31079,5.0,162.53,6.85,3.87,140.02,637.77,280.22,34.6,10,4.1,Spring,583.22,5000.0,5000.0,5000.0,2025-05-09 15:07:00,spring
India,Thane,Sector_2,19.3448,73.39041,5.0,183.88,6.75,26.88,310.86,777.65,181.53,28.8,17,0.4,Spring,807.94,5000.0,5000.0,5000.0,2025-04-07 14:41:00,spring
Germany,Mönchengladbach,City Center,51.1947131,6.4353792,2.0,8.42,14.77,0.64,20.38,196.18,11.83,18.8,73,3.8,Spring,65.96,201.46,5000.0,407.15,2025-05-29 09:11:00,spring
Pakistan,Gujrat,Sector_3,32.60143,74.07176,5.0,227.15,54.36,2.79,31.15,1777.69,279.98,25.9,13,2.9,Spring,799.77,935.64,5000.0,5000.0,2025-03-12 16:06:00,spring
Pakistan,Peshawar,City Center,34.0123846,71.5787458,5.0,98.47,16.78,4.75,151.73,1022.24,161.94,22.6,57,0.7,Spring,122.88,1536.27,1257.68,5000.0,2025-04-21 18:50:00,spring
Bangladesh,Meherpur,Sector_3,23.75547,88.6233,5.0,223.13,48.08,23.56,84.13,1847.33,309.38,28.3,36,4.3,Spring,634.95,5000.0,5000.0,5000.0,2025-05-20 10:12:00,spring
